generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
46000,1544,1629-3,0,0.0745939,0.0632774,0.07132,0
47000,1544,1629-3,0,0.146845,-0.000232978,0.0100551,0
48000,1544,1629-3,0,0.146796,0.00745389,0.0788913,0
49000,1544,1629-3,0,0.0779198,0.0254726,0.017487,0
50000,1544,1629-3,0,0.122873,0.022594,0.0369298,0
50000,1516,NA,28.1229,0.297654,-0.020343,0.159772,0
51000,1544,1629-3,0,0.298958,-0.0349774,0.0173401,0
52000,1544,1629-3,0,0.0754449,0.0340638,0.050742,0
53000,1544,1629-3,0,0.164325,0.00319138,0.0613377,0
54000,1544,1629-3,0,0.0831748,0.0160164,0.00184402,0
55000,1544,1629-3,0,0.256477,-0.028946,0.00886987,0
56000,1544,1629-3,0,0.0680907,0.0193861,0.00182237,0
57000,1544,1629-3,0,0.101719,0.0136014,0.00701532,0
58000,1544,1629-3,0,0.249765,-0.0301869,0.0810074,0
59000,1544,1629-3,0,0.083073,0.0177326,0.0100687,0
60000,1544,1629-3,0,0.0643876,0.0641997,0.0497677,0
61000,1544,1629-3,0,0.286527,-0.0232044,0.00310297,0
62000,1544,1629-3,0,0.0918961,0.0404237,0.0086116,0
63000,1544,1629-3,0,0.0990175,0.0330338,0.0182694,0
64000,1544,1629-3,0,0.112449,0.00248954,0.011912,0
65000,1544,1629-3,0,0.0906679,0.0663803,0.0605974,0
66000,1544,1629-3,0,0.0640198,0.0613045,0.023828,0
66000,1649-1,NA,27.262,0.189854,-0.0187398,0.0443222,0
67000,1544,1629-3,0,0.119407,0.0165433,0.0100368,0
68000,1544,1629-3,0,0.0954187,0.0488526,0.0941769,0
69000,1544,1629-3,0,0.0909242,0.0566867,0.0332982,0
70000,1544,1629-3,0,0.0864015,0.0273984,0.0548923,0
71000,1544,1629-3,0,0.179192,-0.00980181,0.012615,0
71000,1600-2,NA,27.5642,0.0248739,-0.0184099,0.319442,0
72000,1544,1629-3,0,0.11208,0.0102991,0.00789898,0
73000,1544,1629-3,0,0.0997796,0.0173653,0.0245287,0
73000,1572-2,NA,28.4317,0.399275,-0.0101073,0.174525,0
74000,1544,1629-3,0,0.144115,0.0068331,0.0346735,0
74000,1629-3,1605-3,14.2379,0.4265,-0.0188027,0.195242,0
75000,1544,1629-3,0,0.179746,-0.0177418,0.0455764,0
76000,1544,1629-3,0,0.101912,0.0487021,0.0238519,0
77000,1544,1629-3,0,0.178336,-0.0245012,0.00161214,0
78000,1544,1629-3,0,0.147539,-0.0102891,0.026693,0
79000,1544,1629-3,0,0.222867,-0.0223789,0.0585206,0
80000,1544,1629-3,0,0.218695,-0.00904532,0.0446554,0
80000,1551,NA,28.2542,0.15667,0.0546792,1.11467,0
81000,1544,1629-3,0,0.126958,0.0242623,0.0697607,0
82000,1544,1629-3,0,0.125173,-0.00497262,0.0195246,0
83000,1544,1629-3,0,0.287675,-0.0258309,0.0552307,0
84000,1544,1629-3,0,0.167118,-0.0201455,0.00178642,0
85000,1544,1629-3,0,0.212979,-0.0244105,0.0395134,0
86000,1544,1629-3,0,0.182985,-0.00766911,0.0104506,0
86000,1519,NA,28.0916,0.521264,0.0479274,0.129049,0
87000,1544,1629-3,0,0.184605,-0.0123046,0.0519904,0
88000,1544,1629-3,0,0.258531,-0.0345769,0.025079,0
89000,1544,1629-3,0,0.493609,-0.0415657,0.113994,0
90000,1544,1629-3,0,0.114806,-0.00199704,0.00285777,0
91000,1544,1629-3,0,0.0982169,0.034399,0.0201801,0
92000,1544,1629-3,0,0.232094,-0.0179853,0.00276073,0
93000,1544,1629-3,0,0.140173,0.0217994,0.0706113,0
94000,1544,1629-3,0,0.0592257,0.0897756,0.0250531,0
95000,1544,1629-3,0,0.249317,-0.0205361,0.0510951,0
96000,1544,1629-3,0,0.228779,-0.00975859,0.162943,0
97000,1544,1629-3,0,0.385997,-0.0522947,0.0303428,0
97000,1629-3,1605-3,5.59899,0.314427,0.00719752,0.285309,0
98000,1544,1629-3,0,0.142203,0.000946845,0.00735723,0
99000,1544,1629-3,0,0.334224,-0.0343406,0.0607684,0
100000,1544,1629-3,0,0.179232,-0.00758922,0.08202,0
101000,1544,1629-3,0,0.0871692,0.0177477,0.0336159,0
102000,1544,1629-3,0,0.0976031,0.0321154,0.051934,0
102000,1534,NA,22.3299,0.494372,-0.0303722,0.724667,0
102000,1628-3,1646,19.2526,0.174389,-0.010958,0.398967,0
102000,1544,1556,12.7138,0.169911,-0.0769618,0.00385292,0
102000,1657-2,NA,27.1402,1.17024,-0.00260693,0.14843,0
103000,1544,1629-3,0,0.15695,-0.00149993,0.0264154,0
104000,1544,1629-3,0,0.120003,-0.000825053,0.00395637,0
104000,1544,NA,26.6152,0.0356857,-0.0364049,0.0551942,0
105000,1544,1629-3,0,0.137375,0.0289956,0.126512,0
106000,1544,1629-3,0,0.159449,-0.0117606,0.0118333,0
107000,1544,1629-3,0,0.388571,-0.0178472,0.177089,0
108000,1544,1629-3,0,0.138643,-0.00718087,0.025199,0
108000,1629-3,1605-3,13.5574,0.31834,0.00642246,0.304477,0
109000,1544,1629-3,0,0.179615,-0.0198538,0.0462483,0
110000,1544,1629-3,0,0.0940761,0.0760745,0.0298929,0
111000,1544,1629-3,0,0.189005,-0.00882895,0.0295144,0
112000,1544,1629-3,0,0.082639,0.0655645,0.0326259,0
113000,1544,1629-3,0,0.123223,-0.0114212,0.00395588,0
113000,1629-3,1605-3,18.9817,0.179445,-0.0315044,0.0208227,0
114000,1544,1629-3,0,0.115775,0.00968374,0.00946902,0
114000,1629-3,1605-3,16.894,0.183533,-0.00300697,0.0162235,0
115000,1544,1629-3,0,0.169908,0.0106506,0.077564,0
116000,1544,1629-3,0,0.262109,-0.026749,0.0354057,0
117000,1544,1629-3,0,0.087265,0.0163596,0.00738751,0
118000,1544,1629-3,0,0.296094,-0.0276727,0.0444236,0
119000,1544,1629-3,0,0.114059,0.00321271,0.00286932,0
120000,1544,1629-3,0,0.120072,-0.00631632,0.0762099,0
121000,1544,1629-3,0,0.146707,0.00430034,0.0105358,0
121000,1554,NA,27.055,0.0244751,0.0024576,0.00569365,0
121000,1622-1,NA,28.1743,0.109227,0.0167866,0.132226,0
122000,1544,1629-3,0,0.195268,-0.0272258,0.00583245,0
123000,1544,1629-3,0,0.194996,-0.00726666,0.153972,0
123000,1543,1542,22.1458,0.0435216,-0.0407805,0.0186132,0
124000,1544,1629-3,0,0.111677,0.0311052,0.0453969,0
125000,1544,1629-3,0,0.0532949,0.0462008,0.00993247,0
125000,1629-3,1605-3,14.5422,0.183165,0.0544722,0.145615,0
126000,1544,1629-3,0,0.144067,0.00645667,0.0680377,0
127000,1544,1629-3,0,0.117403,0.0360571,0.08936,0
128000,1544,1629-3,0,0.252724,-0.040339,0.0188512,0
129000,1544,1629-3,0,0.245319,-0.0336344,0.0532879,0
130000,1544,1629-3,0,0.154185,-0.00643794,0.0352984,0
131000,1544,1629-3,0,0.0872679,0.0120726,0.00086455,0
132000,1544,1629-3,0,0.130494,0.00263531,0.0750523,0
133000,1544,1629-3,0,0.12965,0.00122979,0.0714588,0
134000,1544,1629-3,0,0.112124,0.012915,0.0461009,0
135000,1544,1629-3,0,0.0966047,0.0732107,0.0750376,0
136000,1544,1629-3,0,0.0691229,0.0279527,0.0014249,0
137000,1544,1629-3,0,0.144119,-0.00205293,0.00189495,0
138000,1544,1629-3,0,0.0706459,0.0833992,0.0382541,0
139000,1544,1629-3,0,0.101203,0.0201002,0.0248568,0
140000,1544,1629-3,0,0.073135,0.0883688,3.72904e-05,0
141000,1544,1629-3,0,0.247477,0.000461066,0.165667,0
142000,1544,1629-3,0,0.439536,-0.041807,0.133848,0
143000,1544,1629-3,0,0.196458,-0.0105009,0.0509159,0
144000,1544,1629-3,0,0.0805317,0.00186437,0.00963061,0
144000,1629-3,1605-3,17.9395,0.398735,-0.0236655,0.134653,0
145000,1544,1629-3,0,0.442109,-0.0429374,0.0992485,0
146000,1544,1629-3,0,0.0886628,0.0359019,0.0113371,0
147000,1544,1629-3,0,0.103004,0.0367992,0.014666,0
147000,1572-2,NA,27.7804,0.163475,0.0499599,0.0770755,0
148000,1544,1629-3,0,0.0705027,0.03979,0.0135691,0
149000,1544,1629-3,0,0.0875939,0.0186879,0.0166253,0
150000,1544,1629-3,0,0.295473,-0.0353836,0.0371146,0
151000,1544,1629-3,0,0.0957437,0.0254278,0.00666184,0
152000,1544,1629-3,0,0.115617,0.0103562,0.0565266,0
153000,1544,1629-3,0,0.233304,-0.0205359,0.0341678,0
153000,1554,NA,23.9138,0.510906,-0.00593903,0.608743,0
154000,1544,1629-3,0,0.115072,0.0195383,0.0232794,0
155000,1544,1629-3,0,0.234387,-0.0207111,0.064125,0
155000,1597-2,NA,26.4421,0.510982,0.00441208,0.404164,0
156000,1544,1629-3,0,0.0665545,0.0347201,0.000660245,0
157000,1544,1629-3,0,0.21263,-0.0346355,0.0262189,0
158000,1544,1629-3,0,0.0521942,0.0383251,0.0152775,0
158000,1629-3,1605-3,22.2703,1.13027,-0.0137171,0.153816,0
158000,1629-3,1605-3,23.5549,0.243242,0.00303357,0.00157049,0
159000,1544,1629-3,0,0.088266,0.00635654,0.0135073,0
160000,1544,1629-3,0,0.0614962,0.0531038,0.0265842,0
161000,1544,1629-3,0,0.0899144,0.0207084,0.0118145,0
162000,1544,1629-3,0,0.288931,-0.0323213,0.00683129,0
163000,1544,1629-3,0,0.115967,0.0056324,0.0915246,0
164000,1544,1629-3,0,0.198048,-0.0124363,0.0285305,0
165000,1544,1629-3,0,0.121571,-0.0032678,0.014957,0
166000,1544,1629-3,0,0.0927816,0.00871729,0.0193315,0
166000,1597-2,NA,27.1877,0.0481149,0.0282775,0.0341089,0
167000,1544,1629-3,0,0.195042,-0.0171941,0.00738737,0
168000,1544,1629-3,0,0.226847,-0.0259354,0.0544788,0
169000,1544,1629-3,0,0.221859,-0.0268972,0.0645825,0
170000,1544,1629-3,0,0.0800612,0.0279102,0.0334255,0
171000,1544,1629-3,0,0.0737629,0.0359812,0.0235942,0
172000,1544,1629-3,0,0.0820543,0.0382733,0.0244689,0
173000,1544,1629-3,0,0.154055,-0.00303685,0.0361598,0
174000,1544,1629-3,0,0.367863,-0.0317359,0.0831376,0
175000,1544,1629-3,0,0.188685,-0.0249775,0.0968592,0
176000,1544,1629-3,0,0.128978,0.00914386,0.0482906,0
177000,1544,1629-3,0,0.0829918,0.0576523,0.049059,0
178000,1544,1629-3,0,0.0958005,-0.000323299,0.0108721,0
179000,1544,1629-3,0,0.354093,-0.0354909,0.0738048,0
180000,1544,1629-3,0,0.273807,-0.0112977,0.116833,0
181000,1544,1629-3,0,0.0896189,0.0455374,0.0341581,0
182000,1544,1629-3,0,0.206862,-0.0176908,0.0543692,0
183000,1544,1629-3,0,0.188448,-0.00820951,0.0309619,0
183000,1519,NA,27.9208,0.28744,0.0154113,0.852994,0
183000,1628-3,1646,22.8246,0.21162,-0.0105168,0.253243,0
184000,1544,1629-3,0,0.103547,-0.0104952,0.00496592,0
184000,1523,NA,25.7135,0.0818732,0.0196791,0.483004,0
185000,1544,1629-3,0,0.520981,-0.0620811,0.0616316,0
185000,1629-3,1605-3,14.67,0.178662,0.00727848,0.823464,0
185000,1629-3,1605-3,18.0869,0.358508,-0.0175475,0.0691037,0
186000,1544,1629-3,0,0.469799,-0.0415801,0.152353,0
187000,1544,1629-3,0,0.176307,-0.0232283,0.0196098,0
187000,1628-3,1646,7.22656,0.139681,-0.0523412,0.0146024,0
188000,1544,1629-3,0,0.0963881,0.0159536,0.0331081,0
189000,1544,1629-3,0,0.0746364,0.0256184,0.040799,0
190000,1544,1629-3,0,0.186628,-0.0200499,0.0162879,0
191000,1544,1629-3,0,0.279022,-0.0495182,0.00125611,0
191000,1556,NA,25.884,0.136328,0.034791,0.197123,0
191000,1555,NA,20.7287,0.0743459,0.0486695,0.0952292,0
191000,1629-3,1605-3,23.7245,0.430796,-0.024379,0.165249,0
192000,1544,1629-3,0,0.47962,-0.0632057,0.0543337,0
192000,1629-3,1605-3,10.0296,0.373082,0.00206933,0.421131,0
193000,1544,1629-3,0,0.255401,-0.0285337,0.0489841,0
194000,1544,1629-3,0,0.128669,0.0070823,0.0118142,0
195000,1544,1629-3,0,0.153611,-0.00749018,0.0836914,0
196000,1544,1629-3,0,0.202538,-0.0123021,0.0981569,0
197000,1544,1629-3,0,0.213905,-0.0119072,0.0236161,0
198000,1544,1629-3,0,0.196863,-0.0167372,0.00639391,0
199000,1544,1629-3,0,0.3948,-0.0483645,0.0422015,0
200000,1544,1629-3,0,0.255621,-0.034558,0.0304707,0
200000,1644-2,NA,28.4934,0.309903,0.00948384,0.12295,0
201000,1544,1629-3,0,0.0920402,0.0779577,0.048227,0
202000,1544,1629-3,0,0.0823882,0.0586251,0.0595934,0
203000,1544,1629-3,0,0.240214,-0.0222669,0.0205584,0
204000,1544,1629-3,0,0.184893,-0.0103069,0.0700412,0
205000,1544,1629-3,0,0.069269,0.0670379,0.0390663,0
205000,1644-2,NA,25.8611,0.206216,-0.0357353,0.244093,0
206000,1544,1629-3,0,0.0989771,0.0150442,0.0197511,0
207000,1544,1629-3,0,0.131154,-0.0121452,0.0342275,0
208000,1544,1629-3,0,0.199407,-0.0128715,0.0434358,0
209000,1544,1629-3,0,0.130653,0.0191574,0.0161922,0
210000,1544,1629-3,0,0.0662923,0.0209435,0.00171694,0
211000,1544,1629-3,0,0.278672,-0.0331569,0.0190471,0
212000,1544,1629-3,0,0.1987,-0.000944254,0.151793,0
213000,1544,1629-3,0,0.161057,-0.00854262,0.0745334,0
214000,1544,1629-3,0,0.139958,0.0284341,0.109228,0
215000,1544,1629-3,0,0.0713546,0.0541229,0.00204504,0
216000,1544,1629-3,0,0.308695,-0.02429,0.0640859,0
217000,1544,1629-3,0,0.121779,0.00157294,0.0486062,0
217000,1629-3,1605-3,7.97394,0.132846,0.0364274,0.124039,0
218000,1544,1629-3,0,0.300418,-0.0312246,0.040395,0
219000,1544,1629-3,0,0.106779,0.0155307,0.0687239,0
220000,1544,1629-3,0,0.120623,3.63437e-05,0.00422632,0
221000,1544,1629-3,0,0.152833,-0.0189414,0.0478068,0
222000,1544,1629-3,0,0.0851511,0.0200525,0.00768076,0
223000,1544,1629-3,0,0.167358,-0.0179223,0.0135804,0
224000,1544,1629-3,0,0.188178,0.00403139,0.0685457,0
225000,1544,1629-3,0,0.144563,0.0118455,0.0395219,0
226000,1544,1629-3,0,0.101338,0.034287,0.0326754,0
227000,1544,1629-3,0,0.279366,-0.0293349,0.0947077,0
228000,1544,1629-3,0,0.351171,-0.049235,0.101426,0
229000,1544,1629-3,0,0.099185,0.0298348,0.0654984,0
230000,1544,1629-3,0,0.12618,0.0121499,0.0562477,0
231000,1544,1629-3,0,0.122495,0.0295955,0.0058199,0
232000,1544,1629-3,0,0.0789066,0.0294904,0.00333962,0
233000,1544,1629-3,0,0.10508,0.0198796,0.0683929,0
234000,1544,1629-3,0,0.11733,-0.000792778,0.0083171,0
235000,1544,1629-3,0,0.0916012,0.0677261,0.0695918,0
236000,1544,1629-3,0,0.104829,0.0448827,0.0346347,0
237000,1544,1629-3,0,0.320798,-0.0511428,0.078609,0
238000,1544,1629-3,0,0.420452,-0.0327557,0.113929,0
239000,1544,1629-3,0,0.163695,-0.0108208,0.0607624,0
240000,1544,1629-3,0,0.149388,-0.0119576,0.0486133,0
241000,1544,1629-3,0,0.135815,-9.43592e-05,0.0069263,0
242000,1544,1629-3,0,0.153286,0.00927682,0.0758282,0
243000,1544,1629-3,0,0.0943378,0.0220219,0.0206001,0
244000,1544,1629-3,0,0.07214,0.0924053,0.0246546,0
244000,1628-3,1646,20.2369,0.241055,-0.0275729,0.397639,0
244000,1655-1,NA,27.1046,0.441003,-0.00437234,0.0352732,0
245000,1544,1629-3,0,0.0529788,0.0579099,0.00292417,0
246000,1544,1629-3,0,0.17533,-0.00679551,0.0392389,0
247000,1544,1629-3,0,0.232122,-0.0147793,0.00225666,0
248000,1544,1629-3,0,0.0682985,0.0558307,0.0237582,0
249000,1544,1629-3,0,0.117131,0.00880742,0.0433531,0
250000,1544,1629-3,0,0.0904231,0.056423,0.0250785,0
250000,1594-2,1572-2,25.3317,0.846069,-0.0207122,0.389188,0
251000,1544,1629-3,0,0.118242,0.00508234,0.0367839,0
252000,1544,1629-3,0,0.119436,-0.00253907,0.0339196,0
253000,1544,1629-3,0,0.388988,-0.0280042,0.121465,0
254000,1544,1629-3,0,0.280967,-0.0359338,0.0739414,0
255000,1544,1629-3,0,0.32346,-0.0298466,0.0989419,0
256000,1544,1629-3,0,0.128467,0.00189709,0.019985,0
257000,1544,1629-3,0,0.164079,-0.00239996,0.0651548,0
258000,1544,1629-3,0,0.0731917,0.0665968,0.0216936,0
259000,1544,1629-3,0,0.218604,-0.0160215,0.0351846,0
260000,1544,1629-3,0,0.244532,-0.0272852,0.000362883,0
261000,1544,1629-3,0,0.183961,-0.0265865,0.0251827,0
262000,1544,1629-3,0,0.218919,-0.0406509,0.0214945,0
263000,1544,1629-3,0,0.244934,-0.0263863,0.027584,0
263000,1628-3,1646,5.91501,0.234644,-0.0256751,0.195609,0
263000,1644-2,NA,27.4248,0.378995,-0.00588139,0.462457,0
264000,1544,1629-3,0,0.141794,0.0287745,0.066731,0
265000,1544,1629-3,0,0.0868479,0.0525252,0.0367525,0
266000,1544,1629-3,0,0.104436,0.00948488,0.00456295,0
267000,1544,1629-3,0,0.0684918,0.0605125,0.0411449,0
268000,1544,1629-3,0,0.115261,0.00354941,0.000514995,0
269000,1544,1629-3,0,0.125274,-0.0161862,0.0200514,0
270000,1544,1629-3,0,0.193903,-0.00746467,0.0750382,0
271000,1544,1629-3,0,0.113234,0.0259199,0.0507294,0
272000,1544,1629-3,0,0.114792,0.00571677,0.0424648,0
273000,1544,1629-3,0,0.115956,0.0106615,0.0757936,0
274000,1544,1629-3,0,0.520225,-0.0323698,0.195443,0
275000,1544,1629-3,0,0.242001,-0.0105886,0.0974071,0
276000,1544,1629-3,0,0.190261,-0.00802645,0.0679914,0
277000,1544,1629-3,0,0.315636,-0.03117,0.0269769,0
278000,1544,1629-3,0,0.176984,-0.00267695,0.0407916,0
279000,1544,1629-3,0,0.0449611,0.0452763,0.00189476,0
279000,1554,NA,25.204,0.15219,0.022418,0.666545,0
280000,1544,1629-3,0,0.154668,0.0133038,0.0483492,0
280000,LW3-1,NA,27.8366,0.32723,0.00626062,0.27154,0
281000,1544,1629-3,0,0.116841,-0.00718614,0.00665713,0
282000,1544,1629-3,0,0.0921791,0.0304604,0.0449429,0
283000,1544,1629-3,0,0.149726,0.0159546,0.0613172,0
284000,1544,1629-3,0,0.197736,-0.010908,0.10176,0
285000,1544,1629-3,0,0.228108,-0.0131059,0.0679155,0
286000,1544,1629-3,0,0.202196,-0.00292167,0.0718565,0
287000,1544,1629-3,0,0.148115,-0.00623478,0.0223953,0
288000,1544,1629-3,0,0.0806454,0.00638604,0.0127211,0
289000,1544,1629-3,0,0.371681,-0.0335315,0.115464,0
290000,1544,1629-3,0,0.186476,-0.0337816,0.00688495,0
291000,1544,1629-3,0,0.100393,0.0136238,0.0422791,0
292000,1544,1629-3,0,0.0912394,0.0414106,0.0325279,0
293000,1544,1629-3,0,0.137401,-0.00893199,0.0708445,0
294000,1544,1629-3,0,0.154334,0.00576498,0.0798387,0
295000,1544,1629-3,0,0.162496,-0.0262122,0.00586396,0
296000,1544,1629-3,0,0.156607,-0.0224981,0.0384839,0
297000,1544,1629-3,0,0.110574,0.00647062,0.00419819,0
298000,1544,1629-3,0,0.0862727,0.027947,0.00547365,0
299000,1544,1629-3,0,0.276457,-0.0302194,0.00621054,0
300000,1544,1629-3,0,0.112528,0.00190081,0.00232652,0
301000,1544,1629-3,0,0.103602,0.00493447,0.00447875,0
302000,1544,1629-3,0,0.0707681,0.0883806,0.024164,0
303000,1544,1629-3,0,0.240461,-0.0329092,0.0407047,0
304000,1544,1629-3,0,0.202445,-0.023475,0.0138532,0
305000,1544,1629-3,0,0.112379,-0.00939674,0.000656031,0
306000,1544,1629-3,0,0.177381,-0.0067882,0.0412226,0
307000,1544,1629-3,0,0.127123,0.00176259,0.0288073,0
308000,1544,1629-3,0,0.104399,0.0187956,0.0553694,0
309000,1544,1629-3,0,0.123911,-0.00161128,0.0248786,0
310000,1544,1629-3,0,0.180343,-0.0226988,0.00599927,0
311000,1544,1629-3,0,0.120126,-0.000760462,0.0335788,0
312000,1544,1629-3,0,0.161059,-0.0075903,0.00298331,0
313000,1544,1629-3,0,0.136514,0.00474603,0.0789978,0
313000,1646,NA,26.2856,0.237866,0.0239571,0.464354,0
314000,1544,1629-3,0,0.164282,-0.0169758,0.0163249,0
314000,1532,NA,27.5759,0.167247,0.0396487,1.07248,0
314000,1543,1542,25.5037,0.463387,-0.0134362,0.00579071,0
315000,1544,1629-3,0,0.103745,0.0172783,0.0234611,0
316000,1544,1629-3,0,0.0795163,0.0277206,0.0308662,0
317000,1544,1629-3,0,0.114515,0.0260688,0.0805096,0
317000,1544,1556,12.6715,0.523769,-0.0893354,0.176507,0
318000,1544,1629-3,0,0.0828895,0.0649696,0.0210526,0
319000,1544,1629-3,0,0.261594,-0.0182254,0.078455,0
320000,1544,1629-3,0,0.0912871,0.033007,0.053849,0
321000,1544,1629-3,0,0.141427,-0.0106339,0.0469343,0
322000,1544,1629-3,0,0.0863711,0.0609581,0.0102251,0
322000,1628-3,1646,15.122,0.281981,-0.0374537,0.216975,0
323000,1544,1629-3,0,0.142312,0.0149977,0.0733789,0
323000,1592-2,NA,28.1458,0.378554,0.043137,0.0471574,0
323000,1519,NA,26.0797,0.0290204,0.0487396,0.44513,0
323000,1644-2,NA,28.1107,0.162775,-0.0498971,0.780154,0
324000,1544,1629-3,0,0.126239,0.000914648,0.0275561,0
324000,1516,NA,21.0228,0.182178,-0.036162,0.314787,0
325000,1544,1629-3,0,0.117583,0.00973457,0.00900295,0
325000,1516,NA,27.8689,0.127866,0.0250906,0.312225,0
326000,1544,1629-3,0,0.182251,-0.0212815,0.00569259,0
327000,1544,1629-3,0,0.102706,0.0171978,0.0502984,0
328000,1544,1629-3,0,0.377213,-0.0334998,0.0572196,0
329000,1544,1629-3,0,0.187319,-0.000371787,0.117862,0
330000,1544,1629-3,0,0.101773,0.0635051,0.0303649,0
331000,1544,1629-3,0,0.219484,-0.0200876,0.0490945,0
332000,1544,1629-3,0,0.0957151,0.0628405,0.0238792,0
333000,1544,1629-3,0,0.0911846,0.0082853,0.0453144,0
334000,1544,1629-3,0,0.135799,0.00831477,0.0324842,0
335000,1544,1629-3,0,0.120774,-0.00740863,0.0143586,0
335000,1644-2,NA,27.9065,0.620992,-0.0332696,0.291985,0
336000,1544,1629-3,0,0.101869,0.0164641,0.0285713,0
337000,1544,1629-3,0,0.193851,-0.00816835,0.030252,0
338000,1544,1629-3,0,0.28145,-0.0222407,0.143246,0
339000,1544,1629-3,0,0.124871,6.13672e-06,0.070561,0
340000,1544,1629-3,0,0.225786,-0.0212176,0.00235362,0
340000,1532,NA,27.7209,0.465268,0.0111979,0.0185369,0
340000,1516,NA,24.075,0.0484912,0.0201359,0.266226,0
340000,1628-3,NA,27.9327,0.0673304,-0.015338,0.240605,0
341000,1544,1629-3,0,0.340729,-0.0306812,0.0543458,0
342000,1544,1629-3,0,0.232596,-0.0220249,0.0467519,0
343000,1544,1629-3,0,0.204627,0.00730293,0.148741,0
344000,1544,1629-3,0,0.100631,0.0391782,0.0370885,0
345000,1544,1629-3,0,0.075709,0.0318172,0.0335981,0
346000,1544,1629-3,0,0.131444,0.0106824,0.0507058,0
347000,1544,1629-3,0,0.163354,-0.00967212,0.117605,0
347000,1544,1622-1,7.98647,0.215876,-0.025321,0.0607727,0
348000,1544,1629-3,0,0.106923,0.0337995,0.0624435,0
349000,1544,1629-3,0,0.28418,-0.0215975,0.0814243,0
349000,1544,1556,12.9235,0.380204,-0.104361,0.0463556,0
350000,1544,1629-3,0,0.150586,0.0287249,0.139122,0
350000,1544,1622-1,9.30872,0.262457,-0.0256775,0.130261,0
351000,1544,1629-3,0,0.215269,-0.0281917,0.00579258,0
351000,1592-2,NA,26.3794,0.25947,0.0305025,0.178304,0
