generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
110000,1523,1629-3,0,0.252928,-0.0241504,0.0291036,0
111000,1523,1629-3,0,0.113985,-0.00171343,0.00321747,0
112000,1523,1629-3,0,0.222199,-0.0245654,0.0410074,0
113000,1523,1629-3,0,0.128866,0.0096617,0.00730284,0
113000,1532,NA,22.7332,0.0184288,-0.00494835,0.145609,0
114000,1523,1629-3,0,0.383261,-0.0514522,0.0288486,0
115000,1523,1629-3,0,0.224639,-0.0182723,0.0595063,0
116000,1523,1629-3,0,0.0799492,0.0208394,0.00259507,0
117000,1523,1629-3,0,0.1324,-0.00883993,0.00377937,0
118000,1523,1629-3,0,0.089947,0.00871748,0.0222001,0
119000,1523,1629-3,0,0.0659526,0.0630434,0.0159601,0
120000,1523,1629-3,0,0.267351,-0.0368094,0.00215669,0
121000,1523,1629-3,0,0.188325,-0.0077086,0.0538801,0
122000,1523,1629-3,0,0.304816,-0.0438519,0.0306276,0
123000,1523,1629-3,0,0.0694889,0.00771692,0.00682446,0
124000,1523,1629-3,0,0.0644344,0.0265297,0.0267653,0
124000,1556,NA,26.8558,0.16891,-0.0206695,0.707558,0
125000,1523,1629-3,0,0.314334,-0.0248324,0.192481,0
126000,1523,1629-3,0,0.171779,0.00220197,0.0247972,0
127000,1523,1629-3,0,0.125699,0.00591045,0.0475558,0
128000,1523,1629-3,0,0.178405,0.00506387,0.105622,0
129000,1523,1629-3,0,0.0631888,0.0267389,0.00105092,0
129000,1519,NA,27.8439,0.0983201,0.0573201,0.157802,0
130000,1523,1629-3,0,0.137094,0.00248344,0.0273422,0
131000,1523,1629-3,0,0.0875632,0.0497527,0.0493875,0
132000,1523,1629-3,0,0.234417,-0.0283311,0.016828,0
133000,1523,1629-3,0,0.30702,-0.0218166,0.10983,0
134000,1523,1629-3,0,0.145443,0.0191578,0.0590709,0
135000,1523,1629-3,0,0.0647596,0.0517083,0.0139669,0
136000,1523,1629-3,0,0.178163,-0.0164207,0.0234805,0
137000,1523,1629-3,0,0.279084,-0.0343924,0.037795,0
138000,1523,1629-3,0,0.17878,-0.00447613,0.0485704,0
138000,1572-2,NA,28.0657,0.982364,-0.0326431,0.29866,0
139000,1523,1629-3,0,0.457189,-0.0514589,0.0595517,0
140000,1523,1629-3,0,0.150318,-0.00591083,0.0170596,0
141000,1523,1629-3,0,0.253475,-0.0303687,0.0510888,0
142000,1523,1629-3,0,0.0732132,0.0356249,0.00364833,0
143000,1523,1629-3,0,0.18475,-0.018941,0.00505893,0
144000,1523,1629-3,0,0.206657,-0.0243181,0.0166691,0
145000,1523,1629-3,0,0.260042,-0.0274234,0.0548384,0
146000,1523,1629-3,0,0.246329,-0.0285651,0.0368277,0
147000,1523,1629-3,0,0.286549,-0.0271375,0.00921564,0
147000,1554,NA,25.1494,0.0106724,-0.0268893,0.534281,0
148000,1523,1629-3,0,0.0673213,0.0961787,0.0346097,0
149000,1523,1629-3,0,0.434929,-0.0576264,0.0671819,0
150000,1523,1629-3,0,0.283788,-0.0336845,0.0461052,0
151000,1523,1629-3,0,0.443769,-0.0494626,0.048709,0
152000,1523,1629-3,0,0.157428,-0.0172305,0.0543046,0
153000,1523,1629-3,0,0.087792,0.0268106,0.00549186,0
154000,1523,1629-3,0,0.0780814,0.0357911,0.002438,0
154000,1629-3,1605-3,5.59707,0.15479,-0.00354133,0.0598941,0
155000,1523,1629-3,0,0.101102,-0.00846359,0.0141002,0
156000,1523,1629-3,0,0.154323,-0.0153683,0.0264189,0
156000,1552,NA,28.2773,0.0792129,-0.0552941,0.334266,0
157000,1523,1629-3,0,0.239629,-0.0198875,0.0668086,0
158000,1523,1629-3,0,0.109007,0.00457076,0.00283575,0
159000,1523,1629-3,0,0.0867765,0.0203364,0.00444866,0
160000,1523,1629-3,0,0.0878526,0.0100295,0.00498846,0
161000,1523,1629-3,0,0.143579,-0.0127416,0.0118485,0
161000,1629-3,1605-3,6.87708,0.1335,0.0697682,0.0853649,0
162000,1523,1629-3,0,0.279884,-0.0382711,0.058684,0
163000,1523,1629-3,0,0.0820157,0.0395248,0.035109,0
164000,1523,1629-3,0,0.237189,-0.0135033,0.0971803,0
164000,1556,NA,28.2356,0.936138,0.0532045,0.0672826,0
165000,1523,1629-3,0,0.157749,-0.0118493,0.0222732,0
166000,1523,1629-3,0,0.123118,0.00878807,0.0146643,0
167000,1523,1629-3,0,0.0866475,0.0315739,0.0316118,0
168000,1523,1629-3,0,0.102638,0.0226052,0.0315952,0
169000,1523,1629-3,0,0.0929712,0.00773187,0.0210725,0
170000,1523,1629-3,0,0.284051,-0.0363668,0.0527738,0
171000,1523,1629-3,0,0.0808422,0.0154291,0.00210366,0
172000,1523,1629-3,0,0.0586654,0.0610028,0.0122224,0
173000,1523,1629-3,0,0.141579,-0.00953566,0.00236682,0
174000,1523,1629-3,0,0.324098,-0.045556,0.0274138,0
175000,1523,1629-3,0,0.110315,0.0171448,0.0232105,0
176000,1523,1629-3,0,0.111985,0.0401687,0.0740108,0
177000,1523,1629-3,0,0.174787,-0.00203519,0.0751299,0
178000,1523,1629-3,0,0.0970115,0.012921,0.0384207,0
179000,1523,1629-3,0,0.0982164,0.0352037,0.0264476,0
180000,1523,1629-3,0,0.336094,-0.0316859,0.106812,0
181000,1523,1629-3,0,0.269051,-0.0380666,0.0861552,0
182000,1523,1629-3,0,0.108064,-0.00795616,0.0109249,0
183000,1523,1629-3,0,0.281832,-0.0419832,0.026641,0
184000,1523,1629-3,0,0.223331,-0.0255769,0.0940928,0
185000,1523,1629-3,0,0.229293,-0.0297005,0.00379427,0
186000,1523,1629-3,0,0.190573,-0.0105509,0.0812135,0
187000,1523,1629-3,0,0.183086,-0.00632919,0.0583702,0
188000,1523,1629-3,0,0.0756597,0.0877797,0.0119174,0
189000,1523,1629-3,0,0.173029,0.00814494,0.0970377,0
190000,1523,1629-3,0,0.159853,-0.00886975,0.000289862,0
191000,1523,1629-3,0,0.131179,-0.0103368,0.0302646,0
192000,1523,1629-3,0,0.120882,-0.00240202,0.0276466,0
193000,1523,1629-3,0,0.0677009,0.025452,0.000578294,0
194000,1523,1629-3,0,0.0685219,0.0443419,0.0384977,0
195000,1523,1629-3,0,0.0893284,0.032949,0.0280883,0
196000,1523,1629-3,0,0.107229,0.0261492,0.0522013,0
197000,1523,1629-3,0,0.0842428,0.0289041,0.011643,0
198000,1523,1629-3,0,0.0680249,0.082484,0.0189508,0
198000,1535,NA,24.5138,0.565661,-0.019829,1.38563,0
198000,1625-u,NA,22.8688,0.134787,0.0186425,0.231936,0
199000,1523,1629-3,0,0.420658,-0.0520371,0.0483198,0
200000,1523,1629-3,0,0.121617,0.0322185,0.0564113,0
201000,1523,1629-3,0,0.0799051,0.0335331,0.0109959,0
202000,1523,1629-3,0,0.101967,0.0089512,0.0653974,0
203000,1523,1629-3,0,0.155741,-0.0134121,0.0207532,0
204000,1523,1629-3,0,0.126894,0.00724427,0.00724474,0
205000,1523,1629-3,0,0.188784,-0.0163063,0.0373264,0
206000,1523,1629-3,0,0.170577,0.0072974,0.0377096,0
207000,1523,1629-3,0,0.149483,-0.003055,0.0290648,0
208000,1523,1629-3,0,0.252444,-0.0389959,0.0216652,0
209000,1523,1629-3,0,0.227371,-0.023561,0.0302206,0
210000,1523,1629-3,0,0.326069,-0.0399181,0.0183536,0
211000,1523,1629-3,0,0.14778,-0.00936036,0.0292667,0
212000,1523,1629-3,0,0.095105,0.0229294,0.0133368,0
213000,1523,1629-3,0,0.144826,-0.000818876,0.0294807,0
214000,1523,1629-3,0,0.0984024,0.0241853,0.0859751,0
214000,1611-2,NA,27.356,0.0359111,-0.028493,0.683238,0
214000,1523,1611-2,8.80075,0.331107,-0.0830078,0.0451462,0
215000,1523,1629-3,0,0.106711,0.0214668,0.108966,0
215000,1523,1611-2,6.00043,0.305302,-0.0716587,0.0214538,0
216000,1523,1629-3,0,0.127328,0.0013382,0.00397034,0
217000,1523,1629-3,0,0.14601,-0.00854024,0.00773228,0
218000,1523,1629-3,0,0.145458,-0.0169654,0.0113353,0
218000,1629-3,1605-3,20.5356,0.39343,-0.0576189,0.0121253,0
219000,1523,1629-3,0,0.114114,0.0432664,0.0761607,0
220000,1523,1629-3,0,0.421391,-0.0376281,0.168119,0
221000,1523,1629-3,0,0.196137,-0.0211581,0.0269533,0
222000,1523,1629-3,0,0.416612,-0.0503337,0.0499091,0
222000,1628-3,1646,6.85725,0.18073,0.00489415,0.189439,0
223000,1523,1629-3,0,0.165166,-0.0176724,0.0160093,0
223000,1525,NA,24.7739,0.592409,-0.0446465,0.345118,0
224000,1523,1629-3,0,0.113609,-0.00760436,0.0278938,0
225000,1523,1629-3,0,0.14585,0.00464415,0.0810223,0
226000,1523,1629-3,0,0.136117,0.00138178,0.0436054,0
227000,1523,1629-3,0,0.0974443,0.0659109,0.0266799,0
228000,1523,1629-3,0,0.179822,-0.0254148,0.0482517,0
229000,1523,1629-3,0,0.295057,-0.0421742,0.04537,0
230000,1523,1629-3,0,0.169787,-0.00822533,0.0389451,0
231000,1523,1629-3,0,0.28088,-0.0275779,0.0601008,0
232000,1523,1629-3,0,0.32633,-0.0408776,0.103355,0
233000,1523,1629-3,0,0.115335,0.0117778,0.0361585,0
234000,1523,1629-3,0,0.0795032,0.0131116,0.0222202,0
235000,1523,1629-3,0,0.218786,-0.018709,0.054731,0
236000,1523,1629-3,0,0.228067,-0.0266397,0.0595275,0
237000,1523,1629-3,0,0.175904,-0.0258389,0.00229526,0
238000,1523,1629-3,0,0.243385,-0.0292888,0.0396756,0
239000,1523,1629-3,0,0.113466,-0.00290775,0.0241232,0
240000,1523,1629-3,0,0.117357,0.0310256,0.0813266,0
241000,1523,1629-3,0,0.140367,-0.00022897,0.0295196,0
242000,1523,1629-3,0,0.115278,0.0112164,0.0270917,0
243000,1523,1629-3,0,0.210287,-0.000497281,0.0477723,0
244000,1523,1629-3,0,0.3298,-0.0344487,0.0695233,0
245000,1523,1629-3,0,0.139069,-0.0054553,0.0860235,0
246000,1523,1629-3,0,0.196215,-0.000578291,0.130766,0
247000,1523,1629-3,0,0.240431,-0.0284557,0.014869,0
248000,1523,1629-3,0,0.241331,-0.0293565,0.104821,0
249000,1523,1629-3,0,0.164461,0.00360743,0.0976316,0
250000,1523,1629-3,0,0.122593,0.00949887,0.0460659,0
251000,1523,1629-3,0,0.111716,0.0257639,0.0276368,0
252000,1523,1629-3,0,0.165963,0.00773508,0.0665635,0
253000,1523,1629-3,0,0.110094,0.0375225,0.0735158,0
254000,1523,1629-3,0,0.227602,-0.018636,0.110331,0
255000,1523,1629-3,0,0.220428,-0.0198581,0.0404829,0
256000,1523,1629-3,0,0.307173,-0.0438404,0.00850417,0
257000,1523,1629-3,0,0.0573398,0.0716798,0.0104638,0
258000,1523,1629-3,0,0.0891044,0.0475668,0.0439925,0
259000,1523,1629-3,0,0.319068,-0.0372693,0.0779372,0
260000,1523,1629-3,0,0.138325,-0.00690065,0.00110963,0
261000,1523,1629-3,0,0.102015,0.0204029,0.0255843,0
262000,1523,1629-3,0,0.0891019,0.00274921,0.0112959,0
263000,1523,1629-3,0,0.132729,-0.00541005,0.0172691,0
264000,1523,1629-3,0,0.205587,-0.00827578,0.0701751,0
265000,1523,1629-3,0,0.0904093,0.00332978,0.0289304,0
266000,1523,1629-3,0,0.257488,-0.0315873,0.0456304,0
266000,1555,NA,18.4846,0.224535,-0.033972,0.307178,0
266000,1547,1526,23.287,0.35568,-0.0470826,0.0195907,0
267000,1523,1629-3,0,0.0788187,0.0405134,0.0153168,0
267000,1526,NA,27.8498,0.209533,-0.0523441,0.329574,0
268000,1523,1629-3,0,0.0621841,0.0359497,0.00559014,0
269000,1523,1629-3,0,0.256667,-0.024636,0.0561431,0
270000,1523,1629-3,0,0.355695,-0.029385,0.127638,0
271000,1523,1629-3,0,0.175585,-0.00407738,0.0936392,0
272000,1523,1629-3,0,0.235344,-0.0134149,0.0345878,0
273000,1523,1629-3,0,0.086865,0.0188522,0.0150013,0
274000,1523,1629-3,0,0.0630411,0.0253559,0.00478656,0
275000,1523,1629-3,0,0.0950912,0.0235651,0.0489261,0
275000,1602-3,NA,28.0979,0.216442,0.0214905,0.783532,0
275000,1554,NA,24.5274,0.330779,-0.063309,0.381417,0
275000,1625-u,NA,25.6234,0.0484232,0.0360109,0.623818,0
275000,1535,NA,28.2432,0.181029,-0.000515557,0.0700926,0
275000,1555,NA,27.4616,0.162543,-0.0610751,0.109414,0
276000,1523,1629-3,0,0.109366,0.00667562,0.0432229,0
276000,1516,NA,15.7388,0.265354,-0.0178013,0.188618,0
276000,1602-3,NA,28.088,0.575746,0.0728167,0.332512,0
276000,1554,NA,26.6725,0.282337,0.0575116,0.422195,0
276000,1555,NA,27.7982,0.0390138,0.0011312,0.066598,0
276000,1535,NA,28.1836,0.027138,-0.0402048,0.274119,0
277000,1523,1629-3,0,0.227449,-0.0370472,0.00140725,0
278000,1523,1629-3,0,0.12819,-0.0102274,0.0703734,0
279000,1523,1629-3,0,0.136678,-0.00994694,0.0200538,0
279000,1555,NA,27.9721,0.785317,-0.0088298,0.108246,0
280000,1523,1629-3,0,0.155638,-0.0124996,0.0379214,0
281000,1523,1629-3,0,0.177074,-0.0107784,0.0303367,0
282000,1523,1629-3,0,0.162213,0.00366352,0.0950539,0
283000,1523,1629-3,0,0.222208,-0.01925,0.0342907,0
284000,1523,1629-3,0,0.139493,-0.0106825,0.0199759,0
285000,1523,1629-3,0,0.087684,0.0180763,0.0362726,0
286000,1523,1629-3,0,0.181855,-0.028042,0.0158717,0
286000,1516,NA,21.3425,0.606495,0.0419716,0.539825,0
287000,1523,1629-3,0,0.0766561,0.067094,0.0771124,0
287000,1629-3,NA,26.974,0.227362,0.0638705,1.02864,0
288000,1523,1629-3,0,0.216937,-0.030528,0.0221367,0
289000,1523,1629-3,0,0.327525,-0.0416518,0.01705,0
290000,1523,1629-3,0,0.18694,-0.00702466,0.0479686,0
291000,1523,1629-3,0,0.187099,-0.0212336,0.026613,0
292000,1523,1629-3,0,0.121242,0.00131436,0.0467501,0
293000,1523,1629-3,0,0.0992961,0.0375432,0.0264445,0
294000,1523,1629-3,0,0.103399,0.0490807,0.0176867,0
295000,1523,1629-3,0,0.142591,-0.00845401,0.00236686,0
296000,1523,1629-3,0,0.141071,-0.00687017,0.00671745,0
296000,1519,NA,18.2526,0.521068,-0.0247319,0.41782,0
297000,1523,1629-3,0,0.061057,0.0615165,0.00331303,0
298000,1523,1629-3,0,0.142898,0.00872626,0.0301094,0
299000,1523,1629-3,0,0.0763327,0.0538771,0.0206601,0
300000,1523,1629-3,0,0.0751711,0.0410137,7.61031e-05,0
301000,1523,1629-3,0,0.0961842,0.0314112,0.0568636,0
302000,1523,1629-3,0,0.0940898,0.023388,0.0231059,0
303000,1523,1629-3,0,0.330224,-0.0497289,0.0131189,0
304000,1523,1629-3,0,0.329179,-0.0356783,0.019475,0
305000,1523,1629-3,0,0.0784877,0.0905117,0.0417014,0
306000,1523,1629-3,0,0.134834,-0.00921606,0.013996,0
307000,1523,1629-3,0,0.235748,-0.0141752,0.116234,0
308000,1523,1629-3,0,0.0665804,0.0305242,0.00595673,0
309000,1523,1629-3,0,0.0956625,0.0151728,0.00474829,0
310000,1523,1629-3,0,0.0846379,0.00872228,0.000138049,0
311000,1523,1629-3,0,0.0793106,0.0531171,0.0102472,0
312000,1523,1629-3,0,0.0615669,0.0917364,0.00504816,0
313000,1523,1629-3,0,0.115744,0.0489208,0.139452,0
314000,1523,1629-3,0,0.113499,-0.00363823,0.0246194,0
315000,1523,1629-3,0,0.161427,-0.0157112,0.00597432,0
316000,1523,1629-3,0,0.178411,-0.0224892,0.0712164,0
317000,1523,1629-3,0,0.248996,-0.0341175,0.0654507,0
318000,1523,1629-3,0,0.212656,-0.0236599,0.0304049,0
319000,1523,1629-3,0,0.239945,-0.0273037,0.0223502,0
319000,1551,NA,25.6718,0.145548,-0.0638014,0.031794,0
320000,1523,1629-3,0,0.154149,-0.000156492,0.0158045,0
321000,1523,1629-3,0,0.061158,0.0692119,0.00115611,0
321000,1592-2,NA,27.5242,0.185772,-0.0181007,0.671255,0
321000,1629-3,1657-2,25.2015,0.199121,-0.0694703,0.185501,0
321000,1594-2,1572-2,24.9861,0.51036,-0.0414758,0.0461728,0
322000,1523,1629-3,0,0.166669,0.0181268,0.073375,0
322000,1600-2,NA,24.743,0.447723,0.0016943,0.148552,0
323000,1523,1629-3,0,0.0930741,0.00684953,0.034248,0
324000,1523,1629-3,0,0.249971,-0.045803,0.0539015,0
325000,1523,1629-3,0,0.213486,-0.0152857,0.0530682,0
326000,1523,1629-3,0,0.147919,-0.00879179,0.00242963,0
326000,1516,NA,15.0758,0.129572,-0.0122001,0.115945,0
327000,1523,1629-3,0,0.225781,-0.0104602,0.0740341,0
328000,1523,1629-3,0,0.107852,0.0692898,0.0694105,0
329000,1523,1629-3,0,0.155991,-0.0131099,0.0129111,0
329000,1605-3,NA,27.5478,0.0778346,0.0242848,1.14362,0
330000,1523,1629-3,0,0.205026,-0.0142063,0.121954,0
331000,1523,1629-3,0,0.327481,-0.0327273,0.0855972,0
332000,1523,1629-3,0,0.193846,-0.023547,0.00133948,0
333000,1523,1629-3,0,0.373019,-0.0382285,0.039858,0
334000,1523,1629-3,0,0.392894,-0.0389274,0.0313435,0
335000,1523,1629-3,0,0.183557,-0.0181432,0.0118413,0
336000,1523,1629-3,0,0.100492,0.0170966,0.0420436,0
337000,1523,1629-3,0,0.151194,-0.0107838,0.0146888,0
338000,1523,1629-3,0,0.14025,0.00749146,0.0265607,0
339000,1523,1629-3,0,0.141661,0.00509718,0.065999,0
340000,1523,1629-3,0,0.090132,0.039103,0.0305765,0
341000,1523,1629-3,0,0.206616,-0.0288294,0.0221619,0
341000,1625-u,NA,19.749,0.0911691,-0.0367807,0.200452,0
342000,1523,1629-3,0,0.245496,-0.0393565,0.0347231,0
342000,1629-3,1605-3,22.981,0.382832,-0.0136047,0.0744931,0
343000,1523,1629-3,0,0.134293,0.00111266,0.00166629,0
344000,1523,1629-3,0,0.207131,-0.0155868,0.0195758,0
345000,1523,1629-3,0,0.182939,-0.0120957,0.0873151,0
346000,1523,1629-3,0,0.205501,-0.0121434,0.0283448,0
347000,1523,1629-3,0,0.0652698,0.0545623,0.00461747,0
347000,1525,NA,26.7873,1.16222,0.0383201,0.0113416,0
348000,1523,1629-3,0,0.143673,0.0113309,0.0294691,0
349000,1523,1629-3,0,0.235115,-0.0268498,0.0583514,0
350000,1523,1629-3,0,0.285476,-0.0271048,0.127439,0
351000,1523,1629-3,0,0.451307,-0.0317862,0.32829,0
351000,1523,1611-2,5.18306,0.204946,-0.0302071,0.00229167,0
352000,1523,1629-3,0,0.154451,0.00726897,0.075372,0
353000,1523,1629-3,0,0.282644,-0.0300596,0.128329,0
354000,1523,1629-3,0,0.280175,-0.0317016,0.0642873,0
355000,1523,1629-3,0,0.157896,0.00230133,0.0462275,0
356000,1523,1629-3,0,0.201519,-0.0291601,0.00491132,0
357000,1523,1629-3,0,0.216413,-0.0116655,0.0118534,0
357000,1629-3,1605-3,17.4274,0.67528,-0.00600224,0.622765,0
357000,1549,1551,21.026,0.245812,-0.0106393,0.123517,0
358000,1523,1629-3,0,0.249262,-0.0228868,0.0636515,0
359000,1523,1629-3,0,0.164235,-0.0172783,0.011879,0
360000,1523,1629-3,0,0.22451,-0.0264934,0.0782752,0
360000,1629-3,1605-3,14.4854,0.146091,0.0328681,0.154211,0
361000,1523,1629-3,0,0.363116,-0.0438639,0.0492541,0
362000,1523,1629-3,0,0.0959693,0.0251886,0.00662836,0
363000,1523,1629-3,0,0.0927339,0.0165636,0.0545189,0
364000,1523,1629-3,0,0.160099,-0.0168258,0.0532274,0
365000,1523,1629-3,0,0.260773,-0.0126704,0.114141,0
366000,1523,1629-3,0,0.189645,-0.0199907,0.0163953,0
