generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
35000,1544,1602-3,0,0.285438,-0.0243109,0.126813,0
35000,1602-3,1605-3,24.9967,0.565176,0.0181701,0.230371,0
36000,1544,1602-3,0,0.565339,-0.023804,0.354033,0
37000,1544,1602-3,0,0.217023,-0.0107828,0.0972145,0
38000,1544,1602-3,0,0.0998958,0.0167865,0.0222433,0
38000,1602-3,1605-3,20.5183,0.568389,-0.0229148,0.108494,0
39000,1544,1602-3,0,0.283454,-0.0270844,0.0657625,0
40000,1544,1602-3,0,0.132059,0.00995426,0.0808431,0
41000,1544,1602-3,0,0.144191,0.0377158,0.135979,0
42000,1544,1602-3,0,0.0940966,0.0498437,0.0119746,0
43000,1544,1602-3,0,0.0943659,0.019309,0.0620481,0
44000,1544,1602-3,0,0.200644,-0.00293022,0.11164,0
45000,1544,1602-3,0,0.227344,-0.000803855,0.155437,0
46000,1544,1602-3,0,0.189498,-4.82766e-05,0.10593,0
47000,1544,1602-3,0,0.173975,-0.0100218,0.0514021,0
48000,1544,1602-3,0,0.393803,-0.0323585,0.0949877,0
49000,1544,1602-3,0,0.182155,0.00652816,0.181143,0
49000,1592-2,NA,27.7208,0.0568279,0.0479979,0.0469282,0
50000,1544,1602-3,0,0.0922728,0.0104011,0.00350356,0
51000,1544,1602-3,0,0.151485,-0.00762374,0.0410387,0
52000,1544,1602-3,0,0.101192,0.0654855,0.104306,0
53000,1544,1602-3,0,0.106045,0.000252569,0.0170474,0
54000,1544,1602-3,0,0.142501,0.0332065,0.0777053,0
55000,1544,1602-3,0,0.381539,-0.0167904,0.159391,0
56000,1544,1602-3,0,0.254516,-0.0118174,0.0606335,0
56000,1602-3,1594-2,26.6343,0.704537,0.0137016,0.153867,0
56000,1602-3,1605-3,12.3795,0.392814,-0.013136,0.887178,0
57000,1544,1602-3,0,0.163183,0.0331561,0.237773,0
58000,1544,1602-3,0,0.107041,0.016286,0.0561842,0
59000,1544,1602-3,0,0.0933601,0.0792694,0.00446716,0
59000,1621-4,NA,28.4095,0.0402459,0.0228747,0.149522,0
59000,1552,NA,22.0547,0.0116214,0.0849324,0.020548,0
60000,1544,1602-3,0,0.145705,0.0184263,0.104829,0
61000,1544,1602-3,0,0.0788054,0.0681512,0.0445146,0
62000,1544,1602-3,0,0.150549,0.0189527,0.0190432,0
63000,1544,1602-3,0,0.316327,-0.00832069,0.162332,0
64000,1544,1602-3,0,0.0842638,0.0636302,0.018988,0
65000,1544,1602-3,0,0.118838,0.0272674,0.0111335,0
65000,1516,NA,16.8072,0.162493,0.0292497,0.174764,0
65000,1611-2,1635-2,26.2276,0.411071,-0.0029574,0.16043,0
65000,1646,1628-3,19.4715,0.311526,-0.0381905,0.581924,0
66000,1544,1602-3,0,0.248625,-0.0115321,0.0547496,0
66000,1602-3,1605-3,8.36297,0.60983,0.0165566,0.747226,0
67000,1544,1602-3,0,0.203752,-0.0126091,0.08393,0
68000,1544,1602-3,0,0.138108,0.00185905,0.0235795,0
69000,1544,1602-3,0,0.150618,0.00877224,0.0776271,0
70000,1544,1602-3,0,0.146975,0.0539589,0.195808,0
71000,1544,1602-3,0,0.411899,-0.0326681,0.0770644,0
72000,1544,1602-3,0,0.280501,-0.0221888,0.0723992,0
73000,1544,1602-3,0,0.15039,0.00794856,0.127283,0
74000,1544,1602-3,0,0.0785932,0.0257989,0.0181861,0
74000,1602-3,1594-2,26.8836,0.230736,0.0698876,0.0425304,0
75000,1544,1602-3,0,0.138114,-0.000156637,0.0487242,0
76000,1544,1602-3,0,0.34817,-0.00984609,0.197069,0
77000,1544,1602-3,0,0.393021,-0.0229948,0.220405,0
78000,1544,1602-3,0,0.0657842,0.0711908,0.0837566,0
79000,1544,1602-3,0,0.122289,0.0567345,0.105339,0
80000,1544,1602-3,0,0.178153,-0.00466536,0.109804,0
81000,1544,1602-3,0,0.296951,-0.0346919,0.0494623,0
81000,1602-3,1605-3,25.7667,0.410541,0.020261,0.0788654,0
82000,1544,1602-3,0,0.10707,0.000457965,0.0329814,0
82000,1602-3,1605-3,24.0151,0.311006,-0.00894466,0.061447,0
83000,1544,1602-3,0,0.232001,-0.0229047,0.0964372,0
83000,1602-3,1605-3,16.2646,0.412662,-0.0169075,0.391004,0
84000,1544,1602-3,0,0.147993,0.00123086,0.0715864,0
85000,1544,1602-3,0,0.190593,-0.00564483,0.0795021,0
86000,1544,1602-3,0,0.117997,0.0293269,0.0598829,0
87000,1544,1602-3,0,0.107037,0.0203947,0.0215606,0
87000,1602-3,1605-3,18.9949,0.701287,0.0117558,1.04916,0
88000,1544,1602-3,0,0.177265,0.00364271,0.0630674,0
89000,1544,1602-3,0,0.0708484,0.0414147,0.00710976,0
89000,1602-3,1605-3,24.4006,0.433808,0.0100364,0.0217286,0
90000,1544,1602-3,0,0.0780711,0.0403539,0.00776352,0
90000,1555,NA,25.2967,0.000479659,-0.00936768,0.154315,0
90000,1555,NA,24.9553,0.0374603,0.0443643,0.079286,0
90000,1525,NA,28.3564,0.0913021,0.0733651,0.209245,0
90000,1602-3,1605-3,24.0069,0.444916,-0.0105884,0.0410085,0
91000,1544,1602-3,0,0.182439,-0.0113174,0.100373,0
91000,1655-1,NA,29.2178,0.0429753,0.0671673,0.116946,0
92000,1544,1602-3,0,0.120672,0.0136301,0.00617665,0
92000,1628-3,NA,28.5395,0.0745654,-0.0879687,0.142739,0
93000,1544,1602-3,0,0.150955,0.0168195,0.129426,0
94000,1544,1602-3,0,0.150688,0.024946,0.101135,0
95000,1544,1602-3,0,0.182539,0.00520025,0.182086,0
95000,1516,NA,25.5548,0.287379,0.0294899,0.11484,0
95000,1602-3,1594-2,27.0031,0.697536,-0.059979,0.0586225,0
96000,1544,1602-3,0,0.227026,0.0111795,0.236974,0
97000,1544,1602-3,0,0.0958036,0.0110492,0.0284614,0
98000,1544,1602-3,0,0.103881,0.0760584,0.124834,0
99000,1544,1602-3,0,0.100765,0.000173874,0.019361,0
99000,1534,NA,28.5341,0.0311375,0.00314142,0.202983,0
99000,1602-3,1605-3,25.3512,0.46188,-0.007705,0.00862629,0
100000,1544,1602-3,0,0.128273,-0.00275783,0.0457428,0
100000,1519,NA,29.0693,0.441967,0.0367304,0.342849,0
100000,1532,NA,26.608,0.0170046,-0.0891154,0.208867,0
100000,1602-3,1605-3,6.02144,1.11847,-0.0263636,0.474702,0
100000,1602-3,1605-3,6.17172,0.201505,0.0903324,0.450519,0
101000,1544,1602-3,0,0.307019,-0.014528,0.190653,0
102000,1544,1602-3,0,0.269584,-0.00400876,0.195526,0
103000,1544,1602-3,0,0.349052,-0.00636506,0.245232,0
103000,1602-3,1605-3,25.3168,0.528784,0.100173,0.4349,0
104000,1544,1602-3,0,0.239464,-0.00438236,0.132204,0
105000,1544,1602-3,0,0.263242,-0.0131807,0.0991654,0
106000,1544,1602-3,0,0.240442,-0.014663,0.117293,0
106000,1534,NA,27.5186,0.4137,-0.010874,0.429051,0
107000,1544,1602-3,0,0.311903,-0.0128144,0.241443,0
108000,1544,1602-3,0,0.121896,0.0218858,0.0790571,0
109000,1544,1602-3,0,0.118872,0.0838979,0.0942016,0
109000,1602-3,1605-3,24.4023,0.51398,-0.0792207,0.155782,0
110000,1544,1602-3,0,0.262213,-0.0144168,0.128193,0
111000,1544,1602-3,0,0.0902641,0.0290873,0.0518275,0
112000,1544,1602-3,0,0.169434,0.00667968,0.138795,0
112000,1602-3,1605-3,26.158,0.692558,0.0121665,0.0269953,0
113000,1544,1602-3,0,0.514102,-0.0371266,0.533957,0
113000,1544,1646,0.130645,0.371412,-0.0465904,0.089397,0
113000,1602-3,1605-3,23.0291,0.327052,0.0276792,0.0698298,0
114000,1544,1602-3,0,0.0114003,-0.0473053,0.198739,0
114000,1544,1646,3.69095,0.181275,-0.00882367,0.0270761,0
114000,1602-3,1605-3,24.5091,0.45359,0.0965232,0.314122,0
115000,1544,1602-3,0,0.350308,0.0263889,0.39555,0
115000,1544,1646,2.09981,0.0756065,0.0734369,0.0477861,0
116000,1544,1602-3,0,0.23562,-0.00596565,0.18453,0
117000,1544,1602-3,0,0.103647,0.0573572,0.0525497,0
118000,1544,1602-3,0,0.43053,-0.0309876,0.185634,0
119000,1544,1602-3,0,0.305375,-0.0222623,0.144203,0
120000,1544,1602-3,0,0.110966,0.0418051,0.00786149,0
121000,1544,1602-3,0,0.101677,-0.00153928,0.00600814,0
121000,1602-3,1605-3,24.73,0.400619,-0.0180276,0.291038,0
122000,1544,1602-3,0,0.10108,0.0453235,0.0975147,0
123000,1544,1602-3,0,0.283083,-0.0393111,0.0562783,0
123000,1551,NA,23.776,0.000843892,-0.0166998,0.207052,0
123000,1532,NA,22.2717,0.00483277,0.00208076,0.151687,0
123000,1602-3,1605-3,20.1406,0.743937,0.0138787,0.689629,0
124000,1544,1602-3,0,0.0735826,0.0462217,0.0383835,0
124000,1602-3,1594-2,26.6682,0.469655,-0.0436683,0.18589,0
125000,1544,1602-3,0,0.210355,-0.00571267,0.0736861,0
126000,1544,1602-3,0,0.0736632,0.0248717,0.0201235,0
126000,1549,NA,28.0261,0.387513,0.0130147,1.23552,0
126000,1602-3,1605-3,22.3662,0.467551,-0.0460226,0.0724561,0
127000,1544,1602-3,0,0.0754994,0.0522914,0.0415745,0
127000,1602-3,1605-3,21.0695,0.363424,-0.0693437,0.173122,0
128000,1544,1602-3,0,0.178805,-0.0102489,0.0362522,0
129000,1544,1602-3,0,0.12652,-0.0278494,0.00105976,0
129000,1602-3,1605-3,23.2399,0.375598,0.0161423,0.00355504,0
130000,1544,1602-3,0,0.175907,-0.0173398,0.0190068,0
131000,1544,1602-3,0,0.295993,-0.00817567,0.17643,0
132000,1544,1602-3,0,0.194788,-0.00874843,0.0931033,0
132000,1602-3,1605-3,24.879,0.70579,0.0151333,0.0495942,0
133000,1544,1602-3,0,0.250983,0.0114313,0.259909,0
133000,1544,1554,12.3623,0.497918,-0.116986,0.052176,0
134000,1544,1602-3,0,0.173027,0.00572937,0.109787,0
134000,1602-3,1605-3,18.2716,0.328422,-0.00721083,0.270491,0
135000,1544,1602-3,0,0.0792967,0.0854335,0.0515927,0
135000,1602-3,1605-3,7.15429,0.486998,0.00158842,0.370282,0
136000,1544,1602-3,0,0.0727385,0.0571012,0.0209013,0
137000,1544,1602-3,0,0.217769,-0.00553098,0.103532,0
138000,1544,1602-3,0,0.226219,-0.0199798,0.113472,0
139000,1544,1602-3,0,0.115268,0.0192936,0.0678393,0
139000,1542,1552,17.7778,0.155415,0.0419069,0.0656588,0
140000,1544,1602-3,0,0.0911908,0.051582,0.0278868,0
141000,1544,1602-3,0,0.117944,0.0229051,0.0279282,0
142000,1544,1602-3,0,0.104545,0.0625779,0.0471539,0
143000,1544,1602-3,0,0.200217,0.00666387,0.114533,0
144000,1544,1602-3,0,0.109301,0.0291512,0.0470732,0
145000,1544,1602-3,0,0.198044,-0.00920619,0.078466,0
145000,1602-3,1605-3,19.7267,0.300132,0.101754,0.33471,0
146000,1544,1602-3,0,0.0752188,0.0534583,0.0159242,0
147000,1544,1602-3,0,0.0860887,0.0302391,0.00567541,0
147000,1602-3,1605-3,5.01922,0.392994,0.0289178,0.764844,0
148000,1544,1602-3,0,0.0904087,0.0329473,0.0554071,0
149000,1544,1602-3,0,0.23669,0.000614374,0.185622,0
150000,1544,1602-3,0,0.0742184,0.0489694,0.0142587,0
150000,1605-3,NA,27.8341,0.206064,-0.0522752,0.0742099,0
150000,1611-2,LW3-1,24.0999,0.22553,0.021015,0.00371917,0
151000,1544,1602-3,0,0.500884,-0.0136344,0.328354,0
152000,1544,1602-3,0,0.290631,-0.0286963,0.0145036,0
153000,1544,1602-3,0,0.186915,0.00847019,0.151874,0
154000,1544,1602-3,0,0.129448,0.0259186,0.0323026,0
155000,1544,1602-3,0,0.319488,-0.0384068,0.0335412,0
156000,1544,1602-3,0,0.0799243,0.0599346,0.0249833,0
156000,1554,NA,25.8114,0.128359,0.00901565,1.12085,0
157000,1544,1602-3,0,0.134523,0.0234204,0.108846,0
158000,1544,1602-3,0,0.173041,0.0120729,0.169469,0
159000,1544,1602-3,0,0.115793,-0.011009,0.0100476,0
159000,1602-3,1605-3,25.9504,0.540562,0.0620261,0.0695516,0
160000,1544,1602-3,0,0.14936,0.0439269,0.110152,0
161000,1544,1602-3,0,0.0945346,0.0541851,0.0439285,0
161000,1519,NA,27.9033,1.04301,-0.0580041,3.09056,0
161000,1550,NA,28.5176,0.175528,-0.0635506,0.397238,0
162000,1544,1602-3,0,0.0634541,0.0687552,0.00181065,0
162000,1602-3,1605-3,24.2023,0.511502,-0.074055,0.0161327,0
163000,1544,1602-3,0,0.297583,-0.0171149,0.118119,0
163000,1602-3,1605-3,17.0534,0.468797,-1.24125e-06,0.161043,0
164000,1544,1602-3,0,0.271251,-0.0165331,0.0409089,0
165000,1544,1602-3,0,0.133341,0.0223071,0.102793,0
165000,1602-3,1605-3,8.43121,0.183005,0.017135,0.163158,0
166000,1544,1602-3,0,0.0881627,0.03344,0.0203635,0
167000,1544,1602-3,0,0.261317,-0.0287265,0.0622621,0
168000,1544,1602-3,0,0.219087,-0.00574226,0.172579,0
169000,1544,1602-3,0,0.353716,-0.0217874,0.101507,0
170000,1544,1602-3,0,0.184202,-0.00446193,0.0427938,0
171000,1544,1602-3,0,0.143915,0.0183652,0.0515043,0
172000,1544,1602-3,0,0.0736069,0.0339911,0.0727916,0
173000,1544,1602-3,0,0.0739338,0.0510416,0.0525811,0
174000,1544,1602-3,0,0.0935327,0.0437361,0.0346859,0
175000,1544,1602-3,0,0.112594,0.0121546,0.00640626,0
176000,1544,1602-3,0,0.0681024,0.0338467,0.0215255,0
177000,1544,1602-3,0,0.147712,0.0145424,0.0698926,0
178000,1544,1602-3,0,0.204802,-0.0127295,0.0952266,0
179000,1544,1602-3,0,0.144045,0.0394697,0.0699831,0
180000,1544,1602-3,0,0.144667,0.0167877,0.0589564,0
181000,1544,1602-3,0,0.0894015,0.0597491,0.0762841,0
182000,1544,1602-3,0,0.130446,0.0384133,0.14259,0
183000,1544,1602-3,0,0.123529,-0.00311044,0.0380332,0
183000,1600-2,1597-2,27.5287,0.496119,0.0403258,0.332946,0
183000,1602-3,1605-3,24.7763,0.927669,-0.0362188,0.278202,0
184000,1544,1602-3,0,0.155955,-3.08e-05,0.0728873,0
185000,1544,1602-3,0,0.083409,0.0195275,0.0609901,0
186000,1544,1602-3,0,0.124077,0.0121487,0.0592563,0
186000,1602-3,1605-3,24.4029,0.657833,-0.0350421,0.377263,0
187000,1544,1602-3,0,0.103252,0.05029,0.0534898,0
188000,1544,1602-3,0,0.113899,0.00655392,0.0373774,0
189000,1544,1602-3,0,0.0832203,0.00871985,0.00983773,0
190000,1544,1602-3,0,0.27485,-0.00794371,0.158807,0
191000,1544,1602-3,0,0.221482,-0.0144216,0.00198784,0
192000,1544,1602-3,0,0.353542,-0.0183607,0.175439,0
192000,1602-3,1605-3,8.07156,0.022999,-0.0135134,0.926238,0
192000,1602-3,1605-3,15.8901,0.773982,-0.00852586,0.532065,0
193000,1544,1602-3,0,0.381887,-0.0391279,0.124805,0
193000,1602-3,1605-3,20.4841,0.475874,0.0144795,0.50934,0
194000,1544,1602-3,0,0.0710292,0.0297041,0.0170236,0
194000,1602-3,1605-3,2.95579,0.387305,-0.00434196,0.324111,0
195000,1544,1602-3,0,0.121834,0.0629083,0.0723488,0
196000,1544,1602-3,0,0.302107,0.0666254,0.377128,0
196000,1544,1646,1.11474,0.299162,-0.0261356,0.0951603,0
197000,1544,1602-3,0,0.348419,0.0128145,0.344908,0
197000,1544,1646,2.55007,0.31104,-0.0449152,0.0768969,0
198000,1544,1602-3,0,0.323159,-0.00150549,0.335946,0
198000,1544,1646,2.12081,0.228628,-0.0217863,0.0732755,0
198000,1594-2,NA,29.3704,0.177109,-0.0122675,0.92463,0
199000,1544,1602-3,0,0.131851,0.0228553,0.282058,0
199000,1544,1646,3.41381,0.269394,-0.0123918,0.127012,0
199000,1602-3,1605-3,23.0078,0.47246,0.0896578,0.0795312,0
200000,1544,1602-3,0,0.354279,-0.0150141,0.494079,0
200000,1544,1646,2.08034,0.119297,0.0192466,0.00987511,0
201000,1544,1602-3,0,0.175453,0.0225924,0.240881,0
201000,1544,1554,10.2583,0.16489,-0.00937544,0.101367,0
202000,1544,1602-3,0,0.153456,0.0152768,0.21887,0
202000,1544,1554,11.8061,0.51566,-0.0773376,0.130599,0
203000,1544,1602-3,0,0.107679,0.032853,0.0641653,0
204000,1544,1602-3,0,0.328584,-0.0163771,0.155342,0
205000,1544,1602-3,0,0.0933225,0.0323267,0.0994227,0
206000,1544,1602-3,0,0.120885,0.0476186,0.0470972,0
207000,1544,1602-3,0,0.136221,0.0116358,0.0649886,0
208000,1544,1602-3,0,0.102968,0.0291226,0.0921027,0
209000,1544,1602-3,0,0.198847,-0.0117241,0.100156,0
210000,1544,1602-3,0,0.0933299,0.0942433,0.0575137,0
211000,1544,1602-3,0,0.181861,-0.00240605,0.112728,0
212000,1544,1602-3,0,0.0689297,0.0844877,0.00796296,0
212000,1555,NA,23.8097,0.197686,-0.0372442,0.297625,0
212000,1602-3,1605-3,15.3717,0.0706196,-0.0170289,0.868523,0
212000,1602-3,1605-3,24.6626,0.321794,0.0537984,0.0359209,0
213000,1544,1602-3,0,0.0829834,0.0389016,0.0222614,0
213000,1602-3,1605-3,26.3208,0.361353,0.0270728,0.0908139,0
214000,1544,1602-3,0,0.12609,0.00600404,0.0245231,0
214000,1602-3,1605-3,26.0929,0.377361,-0.0626451,0.12549,0
215000,1544,1602-3,0,0.152544,0.0197506,0.00084899,0
216000,1544,1602-3,0,0.260384,-0.0262233,0.0167004,0
217000,1544,1602-3,0,0.229689,0.0303454,0.250894,0
218000,1544,1602-3,0,0.206637,0.00108143,0.0549006,0
219000,1544,1602-3,0,0.0691468,0.0507366,0.00152842,0
219000,1602-3,1605-3,24.7122,0.364312,-0.0418229,0.103479,0
220000,1544,1602-3,0,0.341125,-0.0219718,0.0927578,0
220000,1602-3,1605-3,24.8092,0.26823,0.0373873,0.013388,0
221000,1544,1602-3,0,0.435492,-0.0305861,0.215005,0
222000,1544,1602-3,0,0.163526,-0.0293271,0.0116354,0
222000,1556,NA,27.9765,0.00327997,-0.0286562,0.479041,0
222000,1526,NA,28.7368,0.309085,-0.037908,0.453896,0
222000,1554,NA,29.2666,0.0599523,-0.0394242,0.0787642,0
222000,1602-3,1605-3,13.5281,0.198796,-0.0264327,0.0425072,0
222000,1551,NA,29.0913,1.09504,-0.0598246,0.309191,0
222000,1602-3,1594-2,26.8572,0.534361,-0.0113364,0.248955,0
223000,1544,1602-3,0,0.114648,0.0136961,0.00616703,0
223000,1555,NA,25.7137,0.35349,-0.0101977,0.196116,0
223000,1602-3,1605-3,21.6317,0.533784,-0.0272815,0.370742,0
224000,1544,1602-3,0,0.145943,-0.00961322,0.0218403,0
224000,1602-3,1605-3,10.9484,0.39087,0.0515931,0.614076,0
225000,1544,1602-3,0,0.26397,-0.011537,0.211024,0
226000,1544,1602-3,0,0.280889,-0.0165542,0.142649,0
227000,1544,1602-3,0,0.117088,0.0234714,0.0225169,0
228000,1544,1602-3,0,0.246226,-0.0250535,0.110776,0
229000,1544,1602-3,0,0.182718,-0.0040878,0.0282663,0
230000,1544,1602-3,0,0.181499,0.00959257,0.128674,0
231000,1544,1602-3,0,0.186799,0.0558639,0.391608,0
231000,1544,1534,22.6976,0.282746,-0.0658659,0.23854,0
231000,1544,1646,0.905417,0.206631,-0.0239112,0.0912852,0
232000,1544,1602-3,0,0.0646145,0.0636268,0.0641979,0
232000,1544,1611-2,4.59405,0.202425,-0.0137035,0.0404144,0
232000,1602-3,1594-2,26.9727,0.551571,-0.0779845,0.00388353,0
233000,1544,1602-3,0,0.194351,0.066419,0.178161,0
233000,1544,1646,0.526384,0.256525,-0.0383672,0.0426544,0
233000,1602-3,1605-3,7.97226,0.223508,0.0352945,0.30862,0
233000,1602-3,1605-3,24.3956,0.47592,0.0201137,0.032253,0
234000,1544,1602-3,0,0.0638668,0.00476823,0.314356,0
234000,1555,NA,24.6012,0.386859,0.0582958,0.0105889,0
234000,1544,1646,2.99151,0.194276,-0.0102219,0.011164,0
234000,1602-3,1605-3,25.3893,0.271736,-0.0157736,0.0178342,0
235000,1544,1602-3,0,0.0983021,0.0169917,0.201083,0
235000,1544,1646,2.50872,0.602173,-0.0449622,0.163902,0
235000,1602-3,1605-3,23.7504,0.584705,-0.041897,0.339968,0
236000,1544,1602-3,0,0.00787555,-0.0230647,0.300779,0
236000,1544,1646,1.83719,0.122874,-0.0199593,0.00502281,0
236000,1602-3,1605-3,26.2288,0.513323,0.0110481,0.273941,0
237000,1544,1602-3,0,0.0506595,0.0117814,0.22587,0
237000,1556,NA,28.6698,0.370308,0.0505686,0.161016,0
237000,1544,1646,0.0667313,0.265279,-0.0132378,0.130744,0
237000,1544,1646,1.91862,0.161775,-0.00486195,0.0604705,0
237000,1602-3,1605-3,22.3363,0.499463,-0.0479097,0.0322233,0
238000,1544,1602-3,0,0.110357,0.0137106,0.0634676,0
239000,1544,1602-3,0,0.0969878,0.0412377,0.0712479,0
239000,LW3-1,NA,29.347,0.622514,0.000577169,1.02609,0
240000,1544,1602-3,0,0.136275,0.0376616,0.176126,0
241000,1544,1602-3,0,0.10473,0.0280529,0.0799778,0
242000,1544,1602-3,0,0.121588,0.000820304,0.0118447,0
243000,1544,1602-3,0,0.0370913,-0.0476862,0.299693,0
243000,1544,1646,0.947855,0.278385,-0.0368512,0.0502365,0
243000,1602-3,1605-3,21.6463,0.226941,0.0113047,0.0725677,0
244000,1544,1602-3,0,0.194606,-0.0235573,0.00141817,0
244000,1552,NA,23.3455,0.154867,-0.0198911,0.029951,0
244000,1519,NA,17.3779,0.100424,0.0424101,0.0561176,0
245000,1544,1602-3,0,0.309376,-0.034023,0.048944,0
246000,1544,1602-3,0,0.242954,-0.00725688,0.156686,0
247000,1544,1602-3,0,0.210929,-0.0257174,0.0311797,0
248000,1544,1602-3,0,0.0996614,0.0021536,0.0270735,0
249000,1544,1602-3,0,0.189459,0.00306104,0.148006,0
250000,1544,1602-3,0,0.110704,0.0165778,0.101046,0
250000,1602-3,1605-3,25.3624,0.775052,-0.00891445,0.205271,0
251000,1544,1602-3,0,0.143756,0.0257194,0.135187,0
252000,1544,1602-3,0,0.0862016,0.021186,0.00718776,0
252000,1602-3,1605-3,25.8683,0.376366,-0.0502357,0.0218586,0
253000,1544,1602-3,0,0.0697736,0.00953909,0.0110317,0
253000,1611-2,LW3-1,23.1195,0.363715,-0.0431001,0.167329,0
254000,1544,1602-3,0,0.157581,0.00673525,0.0925291,0
255000,1544,1602-3,0,0.305875,-0.0209422,0.169029,0
256000,1544,1602-3,0,0.232774,-0.0102225,0.0617308,0
257000,1544,1602-3,0,0.0880419,0.0537926,0.0376843,0
257000,1646,1628-3,14.9746,0.084626,-0.0372425,0.193114,0
258000,1544,1602-3,0,0.318319,-0.0369194,0.029233,0
258000,1602-3,1605-3,26.0788,0.257777,0.0368387,0.154719,0
259000,1544,1602-3,0,0.105732,-0.0261261,0.15939,0
259000,1544,1611-2,8.53855,0.297427,-0.0593107,0.0077046,0
259000,1602-3,1605-3,25.5426,0.303712,-0.0754573,0.0916037,0
260000,1544,1602-3,0,0.0985458,0.0464365,0.0036246,0
260000,1556,NA,27.7922,0.415085,-0.0526763,0.142911,0
260000,1602-3,1605-3,17.5938,0.491056,0.028345,0.603495,0
261000,1544,1602-3,0,0.117572,0.017975,0.0579148,0
262000,1544,1602-3,0,0.119278,0.0175607,0.0333887,0
263000,1544,1602-3,0,0.145245,0.00988329,0.0543723,0
264000,1544,1602-3,0,0.182895,-0.00241758,0.0884867,0
264000,1547,NA,26.7305,0.0362341,0.0492215,0.189808,0
265000,1544,1602-3,0,0.153128,0.0387904,0.169829,0
266000,1544,1602-3,0,0.142894,-0.00719985,0.000615352,0
267000,1544,1602-3,0,0.100407,0.009693,0.0174432,0
267000,1602-3,1605-3,2.7998,0.099738,-0.0779651,0.0647404,0
