generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
73000,1544,1629-3,0,0.0949949,0.011212,0.069502,0
74000,1544,1629-3,0,0.126793,0.00819022,0.0134178,0
74000,1629-3,1605-3,9.07937,0.32253,0.00715397,0.064365,0
75000,1544,1629-3,0,0.0767682,0.0574711,0.0161671,0
76000,1544,1629-3,0,0.215523,-0.0201594,0.037353,0
77000,1544,1629-3,0,0.248138,0.00356623,0.183671,0
77000,1629-3,1605-3,8.16335,0.216964,0.0147278,0.122108,0
78000,1544,1629-3,0,0.173375,-0.000730533,0.00727878,0
79000,1544,1629-3,0,0.111904,0.0166683,0.060266,0
80000,1544,1629-3,0,0.0893595,0.109306,0.0978138,0
81000,1544,1629-3,0,0.146455,-0.000783453,0.118604,0
82000,1544,1629-3,0,0.158596,0.0199298,0.186978,0
83000,1544,1629-3,0,0.0802685,0.0380599,0.00577531,0
84000,1544,1629-3,0,0.323964,-0.0153052,0.15332,0
85000,1544,1629-3,0,0.309455,-0.0289176,0.0161621,0
86000,1544,1629-3,0,0.24811,-0.0269454,0.0109685,0
87000,1544,1629-3,0,0.26428,-0.0167071,0.0993705,0
88000,1544,1629-3,0,0.0812126,0.0465557,0.00354827,0
89000,1544,1629-3,0,0.211548,-0.0189133,0.113489,0
90000,1544,1629-3,0,0.123197,0.0634515,0.0858494,0
91000,1544,1629-3,0,0.093687,0.00662817,0.00464207,0
92000,1544,1629-3,0,0.339426,-0.0121447,0.197053,0
93000,1544,1629-3,0,0.405413,-0.0239614,0.20035,0
94000,1544,1629-3,0,0.18318,-0.0259256,0.0193246,0
94000,1629-3,1605-3,18.4169,0.500758,0.00250101,0.03922,0
95000,1544,1629-3,0,0.366096,-0.0248294,0.07019,0
96000,1544,1629-3,0,0.103846,0.00795517,0.00981751,0
97000,1544,1629-3,0,0.0931591,0.0229578,0.014916,0
98000,1544,1629-3,0,0.0721534,0.0568666,0.036031,0
99000,1544,1629-3,0,0.265434,-0.0262363,0.0474482,0
100000,1544,1629-3,0,0.245747,-0.00956584,0.139866,0
101000,1544,1629-3,0,0.29255,-0.0162597,0.160517,0
102000,1544,1629-3,0,0.10637,0.0363389,0.0608346,0
103000,1544,1629-3,0,0.230862,-0.0173543,0.0331944,0
104000,1544,1629-3,0,0.171807,-0.0127707,0.0556015,0
105000,1544,1629-3,0,0.234084,0.00695505,0.171001,0
106000,1544,1629-3,0,0.115332,0.0753568,0.1047,0
107000,1544,1629-3,0,0.196178,-0.0172879,0.0728066,0
108000,1544,1629-3,0,0.138934,0.0117216,0.0560483,0
109000,1544,1629-3,0,0.0927233,0.0239805,0.0715537,0
110000,1544,1629-3,0,0.212924,-0.0322208,0.00767518,0
111000,1544,1629-3,0,0.0927587,0.0202886,0.0654541,0
112000,1544,1629-3,0,0.170831,-0.00571746,0.0121244,0
112000,1519,NA,26.4878,0.0293643,0.0137329,0.0340783,0
113000,1544,1629-3,0,0.263355,-0.0266565,0.0548326,0
114000,1544,1629-3,0,0.13295,-0.0101882,0.0173259,0
115000,1544,1629-3,0,0.0717675,0.0194295,0.0220389,0
116000,1544,1629-3,0,0.31766,-0.0440549,0.0195558,0
117000,1544,1629-3,0,0.0951586,0.0591569,0.0421558,0
118000,1544,1629-3,0,0.15459,0.00886209,0.0691285,0
119000,1544,1629-3,0,0.161341,-0.0174563,0.0351351,0
119000,1628-3,NA,26.1142,0.487889,-0.0620108,0.159925,0
120000,1544,1629-3,0,0.141229,0.00295085,0.0285915,0
121000,1544,1629-3,0,0.215735,-0.0196447,0.0957553,0
122000,1544,1629-3,0,0.210547,-0.00377419,0.0791972,0
123000,1544,1629-3,0,0.0975185,0.0282551,0.0458548,0
124000,1544,1629-3,0,0.154021,-0.000778578,0.0393997,0
125000,1544,1629-3,0,0.258831,-0.0263791,0.017412,0
125000,1625-u,NA,26.2191,0.0537877,0.0432345,0.0214345,0
125000,1629-3,1605-3,20.6149,0.341986,0.0620074,0.323821,0
126000,1544,1629-3,0,0.0914675,0.0808088,0.0185284,0
126000,1532,NA,25.2445,0.0109899,-0.0579657,0.846056,0
127000,1544,1629-3,0,0.104097,0.0153248,0.0244785,0
128000,1544,1629-3,0,0.143236,0.00327005,0.00905309,0
129000,1544,1629-3,0,0.219067,-0.0178766,0.0798409,0
129000,1629-3,1605-3,19.974,0.321129,0.0030504,0.0516414,0
130000,1544,1629-3,0,0.311643,-0.0200821,0.100576,0
131000,1544,1629-3,0,0.280493,-0.0363969,0.0403377,0
132000,1544,1629-3,0,0.146971,-0.000900795,0.0704084,0
132000,1592-2,NA,26.3036,0.33754,0.0362381,1.07232,0
133000,1544,1629-3,0,0.215005,-0.0225224,0.0543653,0
134000,1544,1629-3,0,0.1334,0.0209091,0.0366542,0
135000,1544,1629-3,0,0.0921583,0.0614883,0.0762157,0
136000,1544,1629-3,0,0.151092,0.0214667,0.049778,0
137000,1544,1629-3,0,0.139542,0.0167336,0.134666,0
138000,1544,1629-3,0,0.0821271,0.0471165,0.0815118,0
139000,1544,1629-3,0,0.166833,-0.0142097,0.0296517,0
140000,1544,1629-3,0,0.158511,0.000312116,0.0315633,0
141000,1544,1629-3,0,0.0836275,0.0940726,0.0136232,0
142000,1544,1629-3,0,0.181877,-0.0134601,0.0369992,0
143000,1544,1629-3,0,0.104316,0.0207668,0.0117771,0
143000,1629-3,1605-3,22.8594,0.389353,-0.0154425,0.0400976,0
144000,1544,1629-3,0,0.252882,-0.0313609,0.0265908,0
145000,1544,1629-3,0,0.147905,0.000615521,0.0101039,0
146000,1544,1629-3,0,0.169222,0.00678403,0.0991873,0
147000,1544,1629-3,0,0.292889,-0.0375752,0.0707028,0
148000,1544,1629-3,0,0.227766,-0.0208034,0.0568493,0
149000,1544,1629-3,0,0.069766,0.0642855,0.0199044,0
149000,1535,NA,23.3167,0.835685,0.0619496,1.06106,0
150000,1544,1629-3,0,0.103978,0.0392464,0.102346,0
151000,1544,1629-3,0,0.233695,-0.0113954,0.143579,0
151000,1621-4,NA,26.3475,0.128497,0.064969,0.0271905,0
152000,1544,1629-3,0,0.112127,0.0442953,0.0321792,0
153000,1544,1629-3,0,0.112245,0.0139104,0.0180753,0
153000,1629-3,1605-3,18.1527,0.203645,0.0326122,0.170114,0
154000,1544,1629-3,0,0.222847,-0.0183522,0.10563,0
155000,1544,1629-3,0,0.186711,-0.0036342,0.0781532,0
156000,1544,1629-3,0,0.227336,-0.0358216,0.0267294,0
156000,1629-3,1605-3,8.37701,0.147457,-0.00557209,0.578638,0
156000,1629-3,1605-3,18.8117,0.61508,-0.0745232,0.0212031,0
157000,1544,1629-3,0,0.439954,-0.0460771,0.115605,0
157000,1629-3,1605-3,1.91332,0.155336,-0.00446072,0.187445,0
157000,1629-3,1600-2,23.866,0.375955,0.0448785,0.0246938,0
158000,1544,1629-3,0,0.123982,0.0219781,0.0716103,0
158000,1625-u,NA,20.8946,0.301449,-0.0227794,0.224105,0
159000,1544,1629-3,0,0.149011,-0.0103753,0.0042237,0
159000,1629-3,1605-3,22.5613,0.174741,0.0973608,0.00244451,0
160000,1544,1629-3,0,0.44221,-0.0485891,0.114662,0
161000,1544,1629-3,0,0.104027,0.0362394,0.0139042,0
162000,1544,1629-3,0,0.158007,-0.0128385,0.0614794,0
163000,1544,1629-3,0,0.203829,-0.00387998,0.271427,0
163000,1516,NA,25.4543,0.142857,0.0390381,0.171434,0
163000,1544,1628-3,1.03765,0.266042,-0.0505671,0.0145867,0
164000,1544,1629-3,0,0.107034,0.0198133,0.0186825,0
164000,1629-3,1605-3,22.9653,0.584486,-0.0262445,0.258414,0
164000,1629-3,NA,26.1459,0.554422,0.0185226,0.106604,0
165000,1544,1629-3,0,0.146254,0.0054031,0.0059125,0
166000,1544,1629-3,0,0.114786,0.00304971,0.0221052,0
167000,1544,1629-3,0,0.429214,-0.0127876,0.309789,0
167000,1544,1556,10.0069,0.194383,-0.0524159,0.0569559,0
168000,1544,1629-3,0,0.123585,0.0714844,0.105913,0
168000,1552,NA,23.9205,0.0677431,0.0340562,0.757165,0
168000,1544,1628-3,0.00948008,0.461756,-0.0602004,0.00396992,0
168000,1628-3,1646,12.6581,0.236596,0.0498547,0.657629,0
169000,1544,1629-3,0,0.131978,0.0271528,0.0527345,0
170000,1544,1629-3,0,0.174618,-0.00669351,0.0446984,0
170000,1544,1628-3,0.373508,0.490688,-0.0816225,0.006782,0
171000,1544,1629-3,0,0.123058,-0.0380925,0.0734503,0
171000,1544,1622-1,8.07206,0.76446,-0.0854336,0.224104,0
171000,1629-3,1605-3,1.58903,0.226409,-2.25433e-05,0.160009,0
172000,1544,1629-3,0,0.149624,0.0355713,0.0380694,0
172000,1544,1622-1,3.52302,0.448179,-0.0773695,0.0225039,0
173000,1544,1629-3,0,0.0773296,0.0865235,0.0437672,0
174000,1544,1629-3,0,0.108561,0.0190077,0.000260756,0
175000,1544,1629-3,0,0.211716,-0.00338533,0.153655,0
176000,1544,1629-3,0,0.345651,-0.0168117,0.183593,0
177000,1544,1629-3,0,0.100861,0.0203863,0.00679317,0
178000,1544,1629-3,0,0.100948,0.0166971,0.0254258,0
179000,1544,1629-3,0,0.10984,0.0217509,0.0186204,0
180000,1544,1629-3,0,0.192524,-0.0279147,0.0066544,0
181000,1544,1629-3,0,0.256722,-0.00799429,0.138198,0
182000,1544,1629-3,0,0.134845,0.00421306,0.0375208,0
182000,1594-2,NA,26.7649,1.14816,-0.0230377,0.0212412,0
183000,1544,1629-3,0,0.0866427,0.0405548,0.0126458,0
184000,1544,1629-3,0,0.145146,-0.00863498,0.0225099,0
184000,1555,NA,25.1314,0.0979217,-0.00284135,1.15456,0
185000,1544,1629-3,0,0.124843,0.0419454,0.108435,0
186000,1544,1629-3,0,0.0760285,0.081122,0.0120391,0
187000,1544,1629-3,0,0.269784,-0.0102362,0.150089,0
188000,1544,1629-3,0,0.113033,0.0662504,0.0800572,0
189000,1544,1629-3,0,0.113731,0.0365252,0.0588792,0
190000,1544,1629-3,0,0.35265,-0.0279151,0.17899,0
191000,1544,1629-3,0,0.124622,0.0114724,0.033678,0
192000,1544,1629-3,0,0.102032,0.0255205,0.0677527,0
192000,1597-2,NA,25.7359,1.53855,-0.0189751,0.607813,0
192000,1629-3,1605-3,22.5315,0.605714,-0.0514713,0.396362,0
193000,1544,1629-3,0,0.118445,0.0291891,0.0591498,0
194000,1544,1629-3,0,0.185197,-0.0240026,0.0366738,0
194000,1629-3,1605-3,14.4579,0.503931,0.00035334,0.0160253,0
195000,1544,1629-3,0,0.428284,-0.0424481,0.0688421,0
196000,1544,1629-3,0,0.1802,0.0091206,0.218959,0
197000,1544,1629-3,0,0.166201,-0.00704255,0.0192347,0
198000,1544,1629-3,0,0.11924,0.0251925,0.00891508,0
198000,LW3-1,NA,25.8181,1.1812,-0.047061,0.0520728,0
199000,1544,1629-3,0,0.0977555,0.014874,0.0311723,0
199000,1628-3,1646,17.7066,0.291851,0.0261862,0.0547418,0
199000,1629-3,1605-3,13.5153,0.239869,0.0695669,0.163301,0
200000,1544,1629-3,0,0.154495,0.00687082,0.0752675,0
201000,1544,1629-3,0,0.320868,-0.0387055,0.0621882,0
202000,1544,1629-3,0,0.204006,-0.0288904,0.0279825,0
202000,1597-2,NA,26.677,0.632562,-0.0169502,0.0028732,0
203000,1544,1629-3,0,0.203901,-0.0305997,0.0459083,0
204000,1544,1629-3,0,0.159535,0.00111585,0.0243402,0
205000,1544,1629-3,0,0.118751,0.0348291,0.0494806,0
206000,1544,1629-3,0,0.217203,-0.0101818,0.0310652,0
207000,1544,1629-3,0,0.0972828,0.0190177,0.0385605,0
208000,1544,1629-3,0,0.209365,-0.0142325,0.029507,0
208000,1523,NA,25.0348,0.264563,0.0315702,0.273038,0
209000,1544,1629-3,0,0.143705,0.0383355,0.106903,0
210000,1544,1629-3,0,0.109892,0.0326052,0.0474434,0
211000,1544,1629-3,0,0.129377,0.00472346,0.0795206,0
212000,1544,1629-3,0,0.143284,-0.0101219,0.0114083,0
213000,1544,1629-3,0,0.119569,0.00799901,0.00260806,0
214000,1544,1629-3,0,0.0900834,0.0514462,0.0213299,0
215000,1544,1629-3,0,0.0798686,0.0480991,0.0469908,0
216000,1544,1629-3,0,0.0740972,0.0606147,0.000225447,0
217000,1544,1629-3,0,0.147493,-0.00268015,0.0194508,0
218000,1544,1629-3,0,0.480801,-0.0430553,0.132635,0
219000,1544,1629-3,0,0.135859,0.00185844,0.013676,0
220000,1544,1629-3,0,0.35316,-0.0440067,0.0627413,0
220000,1629-3,1605-3,12.3757,0.276564,0.0521859,0.269093,0
221000,1544,1629-3,0,0.227299,-0.0178926,0.0401052,0
222000,1544,1629-3,0,0.114906,-0.0128513,0.00156205,0
222000,1532,NA,24.1459,0.440311,-0.0689761,0.857231,0
222000,1628-3,1646,18.3696,0.360789,-0.0107961,0.421761,0
222000,1629-3,1605-3,20.9206,0.739626,-0.0169188,0.12847,0
223000,1544,1629-3,0,0.351609,-0.0239587,0.182605,0
224000,1544,1629-3,0,0.376759,-0.0183407,0.162111,0
225000,1544,1629-3,0,0.223003,-0.005345,0.153683,0
226000,1544,1629-3,0,0.154285,-0.0123379,0.0173679,0
227000,1544,1629-3,0,0.29943,-0.0446552,0.0136946,0
228000,1544,1629-3,0,0.276679,-0.0311855,0.0495576,0
228000,1629-3,1605-3,1.92768,0.357396,0.0168249,0.674757,0
229000,1544,1629-3,0,0.142146,-0.00266283,0.0719166,0
230000,1544,1629-3,0,0.269857,-0.0225864,0.0305419,0
231000,1544,1629-3,0,0.394493,-0.052291,0.0948297,0
232000,1544,1629-3,0,0.158076,-0.015091,0.00125429,0
233000,1544,1629-3,0,0.1481,0.00213022,0.0345412,0
234000,1544,1629-3,0,0.495435,-0.077118,0.0379911,0
234000,1605-3,NA,24.911,0.309511,0.0247043,0.92611,0
234000,1629-3,1605-3,19.4248,0.664302,-0.0763175,0.149923,0
235000,1544,1629-3,0,0.163955,-0.0044617,0.0402039,0
236000,1544,1629-3,0,0.224529,-0.0116698,0.0944369,0
237000,1544,1629-3,0,0.205881,-0.0344033,0.0335035,0
237000,1629-3,1605-3,16.9863,0.292127,-0.0179389,0.151446,0
238000,1544,1629-3,0,0.0690855,0.0290516,0.00177581,0
239000,1544,1629-3,0,0.233616,-0.0252819,0.0239958,0
240000,1544,1629-3,0,0.124078,0.0060703,0.0417959,0
241000,1544,1629-3,0,0.21638,-0.0019085,0.117863,0
242000,1544,1629-3,0,0.106808,0.0685832,0.0562486,0
243000,1544,1629-3,0,0.200457,-0.0251724,0.0581326,0
243000,1622-1,LW3-1,19.9407,0.529522,-0.00774465,0.323337,0
243000,1629-3,1605-3,19.4421,0.26337,-0.0266691,0.153138,0
244000,1544,1629-3,0,0.126174,0.0383927,0.023871,0
244000,1629-3,1605-3,15.77,0.268917,0.0732832,0.206178,0
245000,1544,1629-3,0,0.165141,-0.00635082,0.0398416,0
246000,1544,1629-3,0,0.141232,0.00962486,0.0440806,0
246000,1592-2,NA,24.7972,0.461736,-0.0212641,0.312041,0
246000,1576-1,NA,26.5417,0.0273915,-0.0208576,0.637136,0
246000,1523,NA,26.2789,0.816041,-0.0620017,0.214193,0
246000,1629-3,1621-4,24.836,0.641436,-0.0259324,0.0961232,0
247000,1544,1629-3,0,0.0791973,0.0404215,0.00637478,0
248000,1544,1629-3,0,0.10858,0.0398219,0.0945512,0
249000,1544,1629-3,0,0.0910119,0.0379623,0.0100693,0
250000,1544,1629-3,0,0.136622,-0.00175184,0.00614496,0
250000,1629-3,1605-3,16.5275,0.410789,-0.0170383,0.0570681,0
251000,1544,1629-3,0,0.101582,0.037662,0.0346024,0
252000,1544,1629-3,0,0.275638,-0.0161367,0.155916,0
253000,1544,1629-3,0,0.531033,-0.0483606,0.209275,0
254000,1544,1629-3,0,0.117867,0.0147815,0.0319715,0
255000,1544,1629-3,0,0.351275,-0.0288593,0.184052,0
256000,1544,1629-3,0,0.322492,-0.0330595,0.0361789,0
256000,1532,NA,22.5876,0.898649,-0.0199721,0.14644,0
256000,1628-3,NA,25.9296,0.337845,-0.00363473,0.0513268,0
257000,1544,1629-3,0,0.301364,-0.0155487,0.220806,0
258000,1544,1629-3,0,0.110073,0.0374945,0.0385179,0
259000,1544,1629-3,0,0.201798,-0.00508132,0.149534,0
260000,1544,1629-3,0,0.408597,-0.0383827,0.133968,0
261000,1544,1629-3,0,0.260701,-0.0117417,0.0876824,0
262000,1544,1629-3,0,0.128559,0.00550563,0.0333697,0
262000,1597-2,NA,24.6911,0.00062157,-0.084696,0.0780244,0
263000,1544,1629-3,0,0.107492,0.0362032,0.0349619,0
264000,1544,1629-3,0,0.220671,-0.0152708,0.0572754,0
265000,1544,1629-3,0,0.188876,-0.00968597,0.0960733,0
266000,1544,1629-3,0,0.166796,-0.00757891,0.0875475,0
267000,1544,1629-3,0,0.142038,-0.0246038,0.0009044,0
268000,1544,1629-3,0,0.0965788,0.0114346,0.000762326,0
268000,1629-3,1605-3,21.629,0.620027,-0.000262583,0.253378,0
269000,1544,1629-3,0,0.307173,-0.0579977,0.0388657,0
269000,1629-3,1605-3,23.0982,0.684084,-0.0715085,0.0185504,0
270000,1544,1629-3,0,0.165154,-0.0224737,0.0198663,0
270000,1629-3,1605-3,20.826,0.45145,0.0181937,0.278691,0
271000,1544,1629-3,0,0.0422156,0.097543,0.0138754,0
271000,1629-3,1605-3,23.049,0.614195,0.0035223,0.47944,0
272000,1544,1629-3,0,0.150256,-0.00096741,0.0578184,0
272000,1519,NA,16.9274,0.193941,0.0994895,0.164057,0
272000,1629-3,1605-3,22.6668,0.517526,-0.0450737,0.0151441,0
273000,1544,1629-3,0,0.138663,0.00705028,0.0216749,0
274000,1544,1629-3,0,0.189853,-0.00780892,0.00451211,0
275000,1544,1629-3,0,0.275677,-0.0145242,0.108242,0
276000,1544,1629-3,0,0.324053,-0.00225267,0.087099,0
276000,1544,1622-1,7.01044,0.306054,-0.0536861,0.0940901,0
277000,1544,1629-3,0,0.198941,-0.018868,0.0361414,0
278000,1544,1629-3,0,0.110068,0.0152833,0.012284,0
279000,1544,1629-3,0,0.0940394,0.0570111,0.116231,0
280000,1544,1629-3,0,0.237162,-0.0330897,0.00635396,0
281000,1544,1629-3,0,0.130566,0.0033105,0.0313646,0
282000,1544,1629-3,0,0.217187,-0.0234228,0.0706832,0
283000,1544,1629-3,0,0.16861,-0.00921246,0.0130643,0
284000,1544,1629-3,0,0.118277,0.0488868,0.0907841,0
285000,1544,1629-3,0,0.1223,0.0109456,0.0228464,0
286000,1544,1629-3,0,0.270065,-0.021868,0.0998217,0
286000,1628-3,1646,4.05593,0.0934161,0.020822,0.0268413,0
287000,1544,1629-3,0,0.132173,-0.00212809,0.00825491,0
288000,1544,1629-3,0,0.172975,-0.0060326,0.00289482,0
288000,1552,NA,25.7613,0.126983,0.0692957,0.011869,0
289000,1544,1629-3,0,0.10969,0.0174094,0.018404,0
290000,1544,1629-3,0,0.0732651,0.0757865,0.0302649,0
290000,1534,NA,25.288,0.281251,0.0212579,0.02793,0
291000,1544,1629-3,0,0.0852678,0.0163106,0.0324337,0
292000,1544,1629-3,0,0.266943,-0.0167815,0.0475655,0
293000,1544,1629-3,0,0.21528,-0.00947027,0.0845707,0
294000,1544,1629-3,0,0.250526,0.00125543,0.202612,0
295000,1544,1629-3,0,0.359055,-0.0202353,0.17652,0
295000,1519,NA,24.2158,0.017609,0.0131261,0.853075,0
296000,1544,1629-3,0,0.211581,-0.0115013,0.0966021,0
297000,1544,1629-3,0,0.178073,-0.00126162,0.0444367,0
298000,1544,1629-3,0,0.145205,0.00627937,0.0457177,0
299000,1544,1629-3,0,0.136636,0.00544367,0.0364706,0
300000,1544,1629-3,0,0.199109,-0.00288971,0.0625425,0
301000,1544,1629-3,0,0.191881,-0.0169907,0.0224517,0
302000,1544,1629-3,0,0.0554508,0.060202,0.0206372,0
303000,1544,1629-3,0,0.0786003,0.0396555,0.0021349,0
304000,1544,1629-3,0,0.123091,0.0341558,0.0800667,0
305000,1544,1629-3,0,0.336083,-0.0132225,0.185781,0
306000,1544,1629-3,0,0.083797,0.048046,0.0451262,0
307000,1544,1629-3,0,0.133364,0.0419708,0.109962,0
308000,1544,1629-3,0,0.174322,0.00551004,0.04066,0
309000,1544,1629-3,0,0.0804124,0.0607966,0.00364202,0
309000,1646,NA,25.4558,0.0906478,0.0306865,0.0778125,0
310000,1544,1629-3,0,0.185639,-0.0138221,0.0244606,0
310000,1534,NA,22.8762,0.222922,-0.00985835,0.199324,0
311000,1544,1629-3,0,0.10076,0.0799764,0.119749,0
311000,1534,NA,23.5217,0.474067,-0.0381111,0.0419647,0
312000,1544,1629-3,0,0.242397,-0.0132034,0.0694065,0
313000,1544,1629-3,0,0.285607,-0.0498142,0.0159435,0
313000,1629-3,1605-3,2.76353,0.180895,0.032456,0.00330654,0
314000,1544,1629-3,0,0.208185,0.00105564,0.0894688,0
314000,1629-3,1605-3,23.6968,0.529416,-0.063547,0.333744,0
315000,1544,1629-3,0,0.235638,-0.0158074,0.0686719,0
316000,1544,1629-3,0,0.135138,0.00282355,0.0190674,0
316000,1516,NA,26.1092,0.24195,-0.00878299,0.471148,0
316000,1516,NA,26.8012,0.176964,0.0377845,0.445109,0
317000,1544,1629-3,0,0.461805,-0.0507657,0.0106536,0
318000,1544,1629-3,0,0.179187,-0.0116804,0.00407521,0
319000,1544,1629-3,0,0.199391,-0.0196815,0.0403888,0
320000,1544,1629-3,0,0.220443,-0.0158193,0.0716507,0
321000,1544,1629-3,0,0.0929816,0.0409225,0.0298617,0
322000,1544,1629-3,0,0.315315,-0.0144618,0.10325,0
323000,1544,1629-3,0,0.112076,0.0184081,0.0409205,0
324000,1544,1629-3,0,0.259287,-0.0233609,0.0851,0
324000,1550,1549,22.66,0.566009,-0.1126,0.384303,0
324000,1629-3,1605-3,21.9601,0.358553,-0.0498073,0.204842,0
325000,1544,1629-3,0,0.0981694,0.0202349,0.00418904,0
