generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
109000,1657-2,NA,27.2942,0.0680482,-0.0731252,0.139777,0
110000,1523,1602-3,0,0.11173,0.00718306,0.0187669,0
111000,1523,1602-3,0,0.11665,0.0130765,0.0742144,0
111000,1622-1,LW3-1,17.7766,0.710137,-0.0396023,0.27241,0
112000,1523,1602-3,0,0.214174,-0.02614,0.0213887,0
112000,1602-3,1605-3,1.93182,0.196599,0.0267864,0.298917,0
113000,1523,1602-3,0,0.383613,-0.0471008,0.0451436,0
114000,1523,1602-3,0,0.155276,0.0216584,0.13423,0
115000,1523,1602-3,0,0.0866153,0.00660975,0.0330349,0
115000,1602-3,1605-3,22.7251,0.411848,-0.0219509,0.198056,0
116000,1523,1602-3,0,0.208999,-0.0139455,0.102912,0
117000,1523,1602-3,0,0.101669,0.0229045,0.0390837,0
118000,1523,1602-3,0,0.132398,0.00841962,0.0652925,0
119000,1523,1602-3,0,0.238925,-0.0246906,0.0118385,0
120000,1523,1602-3,0,0.0944808,0.0922633,0.0507168,0
121000,1523,1602-3,0,0.0741075,0.0560243,0.0194035,0
122000,1523,1602-3,0,0.191922,-0.00880647,0.104708,0
123000,1523,1602-3,0,0.228018,-0.0270916,0.0496978,0
123000,1602-3,1605-3,20.0298,0.115243,0.0259012,0.106491,0
123000,1602-3,1605-3,21.2749,0.278832,0.0148553,0.015316,0
124000,1523,1602-3,0,0.397242,-0.0549882,0.0115808,0
124000,1555,NA,25.6025,0.168704,0.0186156,0.4979,0
124000,1602-3,1605-3,17.2342,0.0961632,0.0712384,0.766031,0
124000,1602-3,1605-3,23.5453,0.66346,-0.0262532,0.473978,0
125000,1523,1602-3,0,0.110599,0.0140198,0.00363665,0
126000,1523,1602-3,0,0.174289,-0.0187171,0.0166976,0
127000,1523,1602-3,0,0.226532,-0.025393,0.00227272,0
128000,1523,1602-3,0,0.128761,0.00271258,0.0434864,0
129000,1523,1602-3,0,0.0958725,0.0319919,0.019393,0
130000,1523,1602-3,0,0.163529,-0.012882,0.0328744,0
131000,1523,1602-3,0,0.156532,-0.0286974,0.0320219,0
132000,1523,1602-3,0,0.114583,0.0236233,0.0707799,0
133000,1523,1602-3,0,0.117941,-0.000391827,0.0177109,0
133000,1534,NA,23.5202,0.015878,0.034054,0.066669,0
134000,1523,1602-3,0,0.105628,0.0261125,0.00546652,0
135000,1523,1602-3,0,0.102504,0.0311604,0.0582687,0
136000,1523,1602-3,0,0.312108,-0.0262544,0.111138,0
137000,1523,1602-3,0,0.201337,-0.0138536,0.0199687,0
138000,1523,1602-3,0,0.237593,-0.00421833,0.114045,0
139000,1523,1602-3,0,0.158972,-0.0176593,0.0759823,0
140000,1523,1602-3,0,0.136399,-0.00126634,0.0188937,0
141000,1523,1602-3,0,0.121671,0.00413943,0.00941501,0
141000,1550,1549,21.547,0.0597173,-0.00385074,0.00820862,0
142000,1523,1602-3,0,0.171651,-0.00453646,0.0161546,0
143000,1523,1602-3,0,0.265489,-0.0367195,0.0416186,0
144000,1523,1602-3,0,0.058599,0.0832797,0.00622867,0
145000,1523,1602-3,0,0.128421,0.0206941,0.0718951,0
146000,1523,1602-3,0,0.0896814,0.0723188,0.00401816,0
146000,1646,NA,26.6308,0.168297,-0.00939482,0.258323,0
147000,1523,1602-3,0,0.224216,-0.0178549,0.0681821,0
148000,1523,1602-3,0,0.0623804,0.0617491,0.0246912,0
149000,1523,1602-3,0,0.104924,0.0114811,0.0221004,0
150000,1523,1602-3,0,0.088303,0.101189,0.0786731,0
151000,1523,1602-3,0,0.127207,0.00548471,0.0824935,0
152000,1523,1602-3,0,0.246902,-0.0216639,0.0423029,0
153000,1523,1602-3,0,0.188917,-0.0195661,0.0423414,0
154000,1523,1602-3,0,0.187343,-0.00864833,0.0351246,0
155000,1523,1602-3,0,0.191506,-0.00968959,0.076759,0
156000,1523,1602-3,0,0.0899614,0.0880044,0.093842,0
157000,1523,1602-3,0,0.0962555,0.0508979,0.0320893,0
158000,1523,1602-3,0,0.145324,-0.00865815,0.0303369,0
159000,1523,1602-3,0,0.129627,0.00445016,0.0291525,0
160000,1523,1602-3,0,0.0969538,0.027512,0.0191591,0
161000,1523,1602-3,0,0.152915,-0.0100131,0.0234894,0
162000,1523,1602-3,0,0.296846,-0.028085,0.0785101,0
163000,1523,1602-3,0,0.179355,-0.0147704,0.00389572,0
164000,1523,1602-3,0,0.15605,0.00347232,0.072123,0
165000,1523,1602-3,0,0.10143,0.00999543,0.00303057,0
165000,1625-u,NA,19.072,0.0696181,-0.00950007,0.142385,0
166000,1523,1602-3,0,0.12405,0.00933738,0.0455021,0
167000,1523,1602-3,0,0.175301,-0.0121301,0.0373707,0
168000,1523,1602-3,0,0.231301,-0.0220497,0.0163366,0
169000,1523,1602-3,0,0.316603,-0.0385286,0.0177127,0
169000,1516,NA,25.3155,0.301355,-0.0370158,0.487759,0
170000,1523,1602-3,0,0.112848,-0.00329406,0.0216406,0
171000,1523,1602-3,0,0.296905,-0.027355,0.117519,0
172000,1523,1602-3,0,0.152141,-0.0255096,0.0178227,0
173000,1523,1602-3,0,0.110806,0.00670238,0.000340605,0
174000,1523,1602-3,0,0.115215,0.00787317,0.0295844,0
175000,1523,1602-3,0,0.088146,0.0160916,0.0161529,0
176000,1523,1602-3,0,0.240317,-0.0308217,0.0312001,0
177000,1523,1602-3,0,0.136673,0.0253436,0.0643563,0
178000,1523,1602-3,0,0.0966987,0.0334903,0.0326214,0
179000,1523,1602-3,0,0.146189,0.00819007,0.113294,0
180000,1523,1602-3,0,0.31087,-0.0134913,0.120321,0
181000,1523,1602-3,0,0.18957,-0.0193962,0.0566192,0
182000,1523,1602-3,0,0.167081,-0.00800156,0.00261658,0
183000,1523,1602-3,0,0.18742,-0.0236781,0.0269792,0
184000,1523,1602-3,0,0.522837,-0.0302735,0.240587,0
185000,1523,1602-3,0,0.443874,-0.0568753,0.0634932,0
186000,1523,1602-3,0,0.20537,-0.0171233,0.0428454,0
187000,1523,1602-3,0,0.0940983,0.0387501,0.042001,0
188000,1523,1602-3,0,0.155314,3.86398e-05,0.0812955,0
188000,1602-3,1605-3,22.2359,0.335416,-0.0206067,0.119684,0
189000,1523,1602-3,0,0.118181,0.0147636,0.0370177,0
189000,1516,NA,27.252,0.0746917,0.000439863,0.0129148,0
190000,1523,1602-3,0,0.091267,0.0798368,0.0631346,0
191000,1523,1602-3,0,0.187694,-0.0113584,0.0277929,0
191000,1552,NA,19.9666,0.142323,0.0296918,0.157902,0
192000,1523,1602-3,0,0.128981,0.00407764,0.0188367,0
192000,1552,NA,25.9021,0.206199,0.0596475,0.0352906,0
192000,1646,NA,26.21,0.0404325,0.0542299,2.86035,0
193000,1523,1602-3,0,0.259209,-0.0316196,0.0981356,0
194000,1523,1602-3,0,0.128207,0.0253347,0.0442594,0
195000,1523,1602-3,0,0.187175,-0.0229597,0.005168,0
196000,1523,1602-3,0,0.217074,-0.0161109,0.0698585,0
197000,1523,1602-3,0,0.153232,0.00119525,0.0086769,0
198000,1523,1602-3,0,0.174143,-0.0139321,0.0303207,0
199000,1523,1602-3,0,0.238111,-0.0283093,0.0348245,0
200000,1523,1602-3,0,0.0993521,0.0313438,0.00641371,0
201000,1523,1602-3,0,0.0735311,0.0314967,0.0129209,0
201000,1532,NA,25.7421,0.270033,-0.0277994,0.485421,0
202000,1523,1602-3,0,0.173024,0.0224783,0.241378,0
202000,1523,1622-1,4.4712,0.414341,-0.0483327,0.055773,0
203000,1523,1602-3,0,0.0724745,0.0256698,0.0442193,0
204000,1523,1602-3,0,0.140108,0.00388484,0.0190578,0
205000,1523,1602-3,0,0.0967594,0.0345461,0.0374286,0
206000,1523,1602-3,0,0.112157,0.0284198,0.0867479,0
207000,1523,1602-3,0,0.157753,-0.0136863,0.00577642,0
208000,1523,1602-3,0,0.188872,-0.0133827,0.067856,0
209000,1523,1602-3,0,0.190807,-0.0189609,0.0321263,0
210000,1523,1602-3,0,0.313165,-0.027075,0.0639735,0
211000,1523,1602-3,0,0.240733,-0.0192582,0.0988924,0
211000,1646,NA,27.3421,0.385855,0.029751,0.0270217,0
212000,1523,1602-3,0,0.104261,0.0588609,0.111964,0
213000,1523,1602-3,0,0.124145,0.0183608,0.0350226,0
214000,1523,1602-3,0,0.108479,0.015061,0.0545732,0
215000,1523,1602-3,0,0.158825,0.000647639,0.0237487,0
216000,1523,1602-3,0,0.1356,0.00134753,0.0416331,0
217000,1523,1602-3,0,0.093413,0.101554,0.048898,0
218000,1523,1602-3,0,0.0805026,0.0405978,0.0496572,0
219000,1523,1602-3,0,0.184911,-0.00492859,0.120604,0
220000,1523,1602-3,0,0.118335,0.0120582,0.00960369,0
221000,1523,1602-3,0,0.118093,-0.00469617,0.00312216,0
222000,1523,1602-3,0,0.159649,-0.00442984,0.0561345,0
223000,1523,1602-3,0,0.12751,0.0117175,0.0829921,0
224000,1523,1602-3,0,0.0854296,0.0506254,0.0223093,0
225000,1523,1602-3,0,0.120904,0.00382355,0.0108894,0
225000,1621-4,NA,26.5371,0.735514,0.0397774,0.315405,0
225000,1657-2,NA,27.0411,0.861232,-0.0179042,1.66429,0
226000,1523,1602-3,0,0.17438,-0.0151282,0.0220965,0
227000,1523,1602-3,0,0.249015,-0.019623,0.0800831,0
228000,1523,1602-3,0,0.175738,-0.0122011,0.0762158,0
229000,1523,1602-3,0,0.279133,-0.0282239,0.00616199,0
230000,1523,1602-3,0,0.0656533,0.132791,0.0313511,0
230000,1600-2,NA,26.8683,0.0745482,0.0147795,0.0884563,0
231000,1523,1602-3,0,0.100413,-0.00203668,0.0111137,0
231000,1611-2,NA,26.285,0.0053723,-0.0244059,0.010493,0
232000,1523,1602-3,0,0.160391,-0.00756951,0.0213943,0
232000,1572-2,NA,26.0156,0.0112375,-0.00945712,0.750358,0
233000,1523,1602-3,0,0.0788672,0.0285508,0.05045,0
234000,1523,1602-3,0,0.0794257,0.0717055,0.00853003,0
234000,1526,NA,26.5116,0.193803,-0.00246832,0.22033,0
235000,1523,1602-3,0,0.31696,-0.0340477,0.0825377,0
235000,1554,1625-u,14.8359,0.334292,-0.0753145,0.0755602,0
236000,1523,1602-3,0,0.0796892,0.0328715,0.0142374,0
236000,1555,NA,22.1345,0.0446363,-0.00342647,0.240436,0
237000,1523,1602-3,0,0.134255,-0.00236929,0.015986,0
238000,1523,1602-3,0,0.275705,-0.0194357,0.0932143,0
239000,1523,1602-3,0,0.190718,-0.0118425,0.0449199,0
239000,1646,NA,27.2673,0.249156,0.0599445,0.736688,0
240000,1523,1602-3,0,0.158949,-0.00184632,0.00684739,0
241000,1523,1602-3,0,0.107759,0.0306999,0.00752558,0
241000,1535,NA,27.2182,0.104854,0.00315186,0.532757,0
241000,1532,NA,22.3127,0.0187816,-0.0439043,0.0369704,0
241000,1597-2,NA,26.6145,0.0619295,0.0206397,0.0858136,0
242000,1523,1602-3,0,0.0871085,0.0308345,0.00982584,0
243000,1523,1602-3,0,0.2052,-0.0101789,0.0956823,0
243000,1602-3,1605-3,14.8171,0.326953,-0.0309334,0.0987765,0
244000,1523,1602-3,0,0.214565,-0.0156562,0.0346861,0
245000,1523,1602-3,0,0.0788671,0.0167231,0.000816732,0
246000,1523,1602-3,0,0.228142,-0.0246872,0.079859,0
247000,1523,1602-3,0,0.190992,-0.0190774,0.014812,0
248000,1523,1602-3,0,0.0847452,0.0588741,0.00407515,0
249000,1523,1602-3,0,0.160191,-0.00285921,0.0592161,0
250000,1523,1602-3,0,0.301948,-0.0230568,0.180556,0
251000,1523,1602-3,0,0.235791,-0.0197079,0.0565078,0
251000,1552,NA,19.3741,0.107021,-0.0764289,0.312901,0
252000,1523,1602-3,0,0.14525,-0.0112258,0.00174143,0
253000,1523,1602-3,0,0.0706065,0.0536057,0.00453832,0
254000,1523,1602-3,0,0.161321,-0.0242352,0.0105723,0
255000,1523,1602-3,0,0.267216,-0.0326864,0.0389823,0
256000,1523,1602-3,0,0.286783,-0.0216848,0.101927,0
257000,1523,1602-3,0,0.0885824,0.0361025,0.0271399,0
258000,1523,1602-3,0,0.104804,0.0263874,0.0185313,0
259000,1523,1602-3,0,0.135748,-0.0187496,0.0381495,0
260000,1523,1602-3,0,0.151272,0.00546194,0.103125,0
261000,1523,1602-3,0,0.364176,-0.0206629,0.193036,0
262000,1523,1602-3,0,0.125382,-0.00292057,0.000601459,0
262000,1552,NA,26.4755,0.719954,-0.0490267,0.230439,0
263000,1523,1602-3,0,0.0977717,0.0385413,0.00682618,0
264000,1523,1602-3,0,0.214027,-0.0237003,0.00570044,0
265000,1523,1602-3,0,0.200752,-0.0143439,0.095814,0
266000,1523,1602-3,0,0.336633,-0.0144021,0.172976,0
266000,1602-3,1605-3,22.3217,0.386862,-0.0130048,0.190287,0
267000,1523,1602-3,0,0.0908347,0.0274895,0.00285707,0
268000,1523,1602-3,0,0.322321,-0.0398471,0.0234376,0
269000,1523,1602-3,0,0.248475,-0.022036,0.0641851,0
270000,1523,1602-3,0,0.115708,0.0162619,0.0306809,0
271000,1523,1602-3,0,0.214128,-0.0125636,0.0454393,0
272000,1523,1602-3,0,0.160327,-0.020145,0.0162649,0
273000,1523,1602-3,0,0.154665,-0.0103333,0.0199936,0
274000,1523,1602-3,0,0.139808,0.00791613,0.0244736,0
275000,1523,1602-3,0,0.288471,-0.0214004,0.104156,0
276000,1523,1602-3,0,0.176416,-0.00147512,0.0972426,0
277000,1523,1602-3,0,0.176382,-0.00897885,0.0383686,0
278000,1523,1602-3,0,0.0920091,0.0264861,0.0139282,0
279000,1523,1602-3,0,0.380779,-0.0527076,0.0329335,0
279000,1657-2,NA,24.4337,0.280296,-0.057457,0.17848,0
280000,1523,1602-3,0,0.126471,0.00705182,0.0231452,0
281000,1523,1602-3,0,0.0986375,0.0264714,0.0057584,0
282000,1523,1602-3,0,0.25042,-0.0180422,0.0945957,0
283000,1523,1602-3,0,0.106848,0.0238347,0.0808044,0
284000,1523,1602-3,0,0.0819825,0.0274203,0.0121845,0
285000,1523,1602-3,0,0.0716789,0.023069,0.0145561,0
285000,1655-1,NA,26.4301,0.115559,0.0177013,0.179611,0
285000,1602-3,1605-3,22.0914,0.356294,-0.00657375,0.0171424,0
286000,1523,1602-3,0,0.361269,-0.0512879,0.0516851,0
287000,1523,1602-3,0,0.088324,0.0451716,0.026227,0
288000,1523,1602-3,0,0.130626,0.0203799,0.0573463,0
289000,1523,1602-3,0,0.0739675,0.0593446,0.00966406,0
290000,1523,1602-3,0,0.0758246,0.0295805,0.000394045,0
291000,1523,1602-3,0,0.126392,-0.00511717,0.0281458,0
291000,1602-3,1605-3,21.8582,0.255003,-0.0593221,0.259693,0
292000,1523,1602-3,0,0.0869535,0.0326512,0.0143976,0
293000,1523,1602-3,0,0.130539,0.000381749,0.0093269,0
294000,1523,1602-3,0,0.362457,-0.0338027,0.0312536,0
294000,1605-3,NA,25.4717,0.264414,0.0716408,0.188234,0
295000,1523,1602-3,0,0.208337,-0.00314313,0.122891,0
296000,1523,1602-3,0,0.101085,0.0163918,0.00675342,0
297000,1523,1602-3,0,0.147757,0.00260198,0.0570846,0
298000,1523,1602-3,0,0.188606,-0.0125575,0.00583447,0
299000,1523,1602-3,0,0.168033,-0.0243913,0.00170154,0
300000,1523,1602-3,0,0.455418,-0.0438184,0.159508,0
300000,1628-3,1646,4.36174,0.270524,-0.0399336,0.176927,0
301000,1523,1602-3,0,0.394409,-0.0194461,0.24041,0
302000,1523,1602-3,0,0.170056,-0.0103185,0.0103731,0
303000,1523,1602-3,0,0.254088,-0.00922261,0.0925131,0
304000,1523,1602-3,0,0.0956546,0.0269232,0.00242213,0
305000,1523,1602-3,0,0.146338,-0.00278665,0.0102805,0
305000,1534,NA,26.5804,0.0727336,0.00657474,1.81352,0
306000,1523,1602-3,0,0.0997282,0.0428808,0.0406553,0
307000,1523,1602-3,0,0.0550054,0.109594,0.00624879,0
308000,1523,1602-3,0,0.188041,-0.00811512,0.0613191,0
309000,1523,1602-3,0,0.174024,0.00548892,0.095383,0
310000,1523,1602-3,0,0.0821746,0.0793374,0.0658732,0
311000,1523,1602-3,0,0.0878313,0.0166206,0.018561,0
312000,1523,1602-3,0,0.308604,-0.0433568,0.00956829,0
313000,1523,1602-3,0,0.369017,-0.0238449,0.0991688,0
314000,1523,1602-3,0,0.157228,-0.0181063,0.010579,0
315000,1523,1602-3,0,0.296992,-0.0391115,0.0335599,0
316000,1523,1602-3,0,0.106893,0.059635,0.0929844,0
317000,1523,1602-3,0,0.123226,0.00480182,0.019303,0
318000,1523,1602-3,0,0.239993,-0.0273646,0.00885199,0
318000,1519,NA,22.1515,0.261913,-0.0157185,0.275142,0
318000,1628-3,1646,8.54266,0.756812,-0.0404607,0.818453,0
319000,1523,1602-3,0,0.132139,0.000474945,0.000271016,0
320000,1523,1602-3,0,0.190659,-0.00839058,0.093043,0
321000,1523,1602-3,0,0.0588158,0.112241,0.0162722,0
322000,1523,1602-3,0,0.232358,-0.0280712,0.0047997,0
323000,1523,1602-3,0,0.253262,-0.0206809,0.0789033,0
324000,1523,1602-3,0,0.21991,-0.0232212,0.0164203,0
325000,1523,1602-3,0,0.136697,0.00911878,0.0913008,0
326000,1523,1602-3,0,0.298474,-0.03465,0.089147,0
327000,1523,1602-3,0,0.406998,-0.0433946,0.1754,0
328000,1523,1602-3,0,0.299068,-0.0519632,0.0100561,0
329000,1523,1602-3,0,0.0910389,0.0423362,0.00142264,0
330000,1523,1602-3,0,0.226293,-0.020651,0.0631606,0
331000,1523,1602-3,0,0.136144,0.0138969,0.0666931,0
332000,1523,1602-3,0,0.0778326,0.0332273,0.00364714,0
333000,1523,1602-3,0,0.15815,-0.00497017,0.0454667,0
334000,1523,1602-3,0,0.0922993,0.0453549,0.00285422,0
335000,1523,1602-3,0,0.111598,0.0157516,0.0176201,0
336000,1523,1602-3,0,0.126188,0.000241807,0.0280575,0
337000,1523,1602-3,0,0.084317,0.0224152,0.0133641,0
338000,1523,1602-3,0,0.186055,-0.0244264,0.031549,0
339000,1523,1602-3,0,0.154319,0.0131107,0.0728235,0
340000,1523,1602-3,0,0.101874,0.0871156,0.0371139,0
341000,1523,1602-3,0,0.175522,-0.0173299,0.075742,0
342000,1523,1602-3,0,0.078297,0.0434754,0.0497213,0
342000,1600-2,NA,27.2619,0.733909,-0.00445843,0.282139,0
343000,1523,1602-3,0,0.120676,-0.00194535,0.00453782,0
344000,1523,1602-3,0,0.169915,-0.00352267,0.0441504,0
345000,1523,1602-3,0,0.150267,-0.0151763,0.014635,0
346000,1523,1602-3,0,0.262279,-0.0303188,0.0549802,0
347000,1523,1602-3,0,0.0676137,0.020299,0.0115463,0
347000,1611-2,NA,27.2217,0.545977,-0.00634726,0.0526804,0
348000,1523,1602-3,0,0.151972,-0.00105116,0.0300726,0
348000,1523,1542,14.0661,0.252533,-0.0819043,0.0154466,0
349000,1523,1602-3,0,0.0781052,0.0295017,0.0267339,0
350000,1523,1602-3,0,0.15209,0.00250861,0.0188866,0
351000,1523,1602-3,0,0.0978245,0.0267822,0.000869933,0
352000,1523,1602-3,0,0.0938654,0.0632169,0.0429352,0
352000,1655-1,NA,26.9037,0.11767,0.00613051,0.464732,0
353000,1523,1602-3,0,0.1175,0.00135779,0.00170224,0
354000,1523,1602-3,0,0.338304,-0.0289206,0.115775,0
355000,1523,1602-3,0,0.105806,0.040689,0.0218588,0
356000,1523,1602-3,0,0.268664,-0.0237303,0.0849166,0
357000,1523,1602-3,0,0.234886,-0.0173134,0.0352547,0
358000,1523,1602-3,0,0.0860724,0.0399147,0.0908736,0
359000,1523,1602-3,0,0.0917122,0.00574921,0.00540377,0
