generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
122000,1544,1602-3,0,0.107343,-0.00559038,0.000644294,0
123000,1544,1602-3,0,0.130556,0.0229075,0.106272,0
124000,1544,1602-3,0,0.192449,-0.0090844,0.0405775,0
125000,1544,1602-3,0,0.0936127,0.0137594,0.0731004,0
126000,1544,1602-3,0,0.252493,-0.0108211,0.120385,0
127000,1544,1602-3,0,0.191177,-0.0323133,0.00153982,0
128000,1544,1602-3,0,0.234302,-0.0214573,0.0697029,0
129000,1544,1602-3,0,0.071421,0.0705336,0.0310534,0
130000,1544,1602-3,0,0.239241,-0.0159252,0.0960238,0
131000,1544,1602-3,0,0.123475,-0.00402647,0.00798024,0
132000,1544,1602-3,0,0.149195,0.0111401,0.0498838,0
133000,1544,1602-3,0,0.142943,-0.0183591,0.0133329,0
134000,1544,1602-3,0,0.280078,-0.0253575,0.0118338,0
135000,1544,1602-3,0,0.228315,-0.0118589,0.0576596,0
136000,1544,1602-3,0,0.0971072,0.0171696,0.00103998,0
136000,1635-2,NA,25.7064,0.108073,0.0279022,0.19635,0
137000,1544,1602-3,0,0.147569,-0.00132667,0.0356383,0
138000,1544,1602-3,0,0.314922,-0.0350614,0.0426291,0
139000,1544,1602-3,0,0.309748,-0.0488529,0.0237975,0
140000,1544,1602-3,0,0.10096,-0.000607795,0.0200161,0
141000,1544,1602-3,0,0.0799182,0.0518569,0.0211262,0
142000,1544,1602-3,0,0.344595,-0.0541953,0.0430773,0
143000,1544,1602-3,0,0.194002,-0.0195687,0.0313899,0
144000,1544,1602-3,0,0.348003,-0.0297438,0.104516,0
145000,1544,1602-3,0,0.27374,-0.0325163,0.0906967,0
146000,1544,1602-3,0,0.226294,-0.0329019,0.00170692,0
147000,1544,1602-3,0,0.154586,-0.00847532,0.00761565,0
148000,1544,1602-3,0,0.108543,0.0346786,0.0381126,0
149000,1544,1602-3,0,0.323766,-0.0297709,0.113843,0
150000,1544,1602-3,0,0.088153,0.0164577,0.0301286,0
151000,1544,1602-3,0,0.0865832,0.0708359,0.0672841,0
152000,1544,1602-3,0,0.111884,-0.0101774,0.0100272,0
153000,1544,1602-3,0,0.113603,-0.00411555,0.0164087,0
154000,1544,1602-3,0,0.218412,-0.0063081,0.158278,0
155000,1544,1602-3,0,0.158167,-0.00743484,0.00738322,0
156000,1544,1602-3,0,0.219816,-0.0218858,0.0334477,0
157000,1544,1602-3,0,0.11882,0.0160583,0.0108893,0
158000,1544,1602-3,0,0.174213,-0.0167989,0.0122762,0
159000,1544,1602-3,0,0.0765342,0.0537283,0.03786,0
160000,1544,1602-3,0,0.189096,-0.0104173,0.0551995,0
161000,1544,1602-3,0,0.165739,-0.0133809,0.00986691,0
162000,1544,1602-3,0,0.19701,-0.00383292,0.0287052,0
163000,1544,1602-3,0,0.0878913,0.012404,0.0154575,0
164000,1544,1602-3,0,0.0974573,-0.00966003,0.00330859,0
165000,1544,1602-3,0,0.154927,-0.0053099,0.0170252,0
166000,1544,1602-3,0,0.100326,0.0160271,0.00937175,0
167000,1544,1602-3,0,0.0633443,0.0338725,0.00251446,0
168000,1544,1602-3,0,0.173465,-0.00913039,0.05007,0
169000,1544,1602-3,0,0.398225,-0.0380414,0.0550123,0
170000,1544,1602-3,0,0.219295,-0.0218894,0.0101461,0
170000,1611-2,NA,29.4599,0.575295,0.0348763,0.319146,0
171000,1544,1602-3,0,0.14539,-0.0245446,0.0298977,0
172000,1544,1602-3,0,0.0812358,0.0324013,0.00122473,0
172000,1544,NA,28.9696,2.08901,-0.00179247,0.35119,0
172000,1550,1549,24.563,0.213944,-0.0622717,0.295076,0
173000,1544,1602-3,0,0.173829,-0.0137806,0.0113652,0
174000,1544,1602-3,0,0.139775,-0.00340452,0.0285527,0
175000,1544,1602-3,0,0.184609,-0.0196302,0.0305193,0
176000,1544,1602-3,0,0.0659639,0.0208368,0.0039891,0
177000,1544,1602-3,0,0.231735,-0.0390498,0.0113848,0
178000,1544,1602-3,0,0.159496,-0.0233094,0.00579279,0
178000,1556,NA,27.7957,1.37659,0.0501466,1.20008,0
179000,1544,1602-3,0,0.154095,-0.0149189,0.00798861,0
180000,1544,1602-3,0,0.148234,-0.0178062,0.00936798,0
181000,1544,1602-3,0,0.321516,-0.0407238,0.0686837,0
182000,1544,1602-3,0,0.212467,-0.0215098,0.0749514,0
183000,1544,1602-3,0,0.0561904,0.0228969,0.0263031,0
184000,1544,1602-3,0,0.255599,-0.0308448,0.0173497,0
185000,1544,1602-3,0,0.105386,-0.00123898,0.00216398,0
186000,1544,1602-3,0,0.114804,0.0223785,0.0227217,0
186000,1552,NA,27.3756,0.335106,-0.0600019,0.699417,0
186000,1628-3,1646,17.5463,0.157806,-0.0189936,0.318247,0
187000,1544,1602-3,0,0.0664984,0.0567245,0.0201593,0
188000,1544,1602-3,0,0.106402,3.84054e-05,0.0232701,0
189000,1544,1602-3,0,0.128594,-0.00595187,0.00342209,0
190000,1544,1602-3,0,0.191694,-0.0103687,0.0232005,0
191000,1544,1602-3,0,0.247959,-0.0213706,0.113264,0
192000,1544,1602-3,0,0.0756192,0.03058,0.0108723,0
193000,1544,1602-3,0,0.113515,0.00863511,0.0121824,0
194000,1544,1602-3,0,0.206966,-0.0193369,0.0309323,0
195000,1544,1602-3,0,0.253118,-0.0385879,0.0325278,0
196000,1544,1602-3,0,0.279892,-0.0261868,0.0329124,0
197000,1544,1602-3,0,0.106298,-0.00563804,0.00168518,0
198000,1544,1602-3,0,0.134876,-0.0155405,0.0194413,0
199000,1544,1602-3,0,0.0818573,0.00406575,0.0244595,0
199000,1602-3,1605-3,0.859332,0.173629,0.0415211,0.100161,0
200000,1544,1602-3,0,0.101292,0.00453047,0.00622178,0
201000,1544,1602-3,0,0.230756,-0.0329004,0.015723,0
202000,1544,1602-3,0,0.0717061,0.040238,0.0477446,0
203000,1544,1602-3,0,0.11861,0.00266943,0.0414031,0
204000,1544,1602-3,0,0.117099,0.00369276,0.0229295,0
205000,1544,1602-3,0,0.0722209,0.0289508,0.00489369,0
206000,1544,1602-3,0,0.0557439,0.0691601,0.000223046,0
207000,1544,1602-3,0,0.21301,-0.0279141,0.0183264,0
207000,1655-1,NA,29.6007,0.0753884,-0.00834245,1.01554,0
208000,1544,1602-3,0,0.162513,-0.0147559,0.0371058,0
209000,1544,1602-3,0,0.202979,-0.022783,0.0673409,0
210000,1544,1602-3,0,0.259731,-0.0223855,0.0715182,0
210000,1644-2,NA,29.5157,0.84849,-0.0093244,0.0472251,0
211000,1544,1602-3,0,0.180673,-0.0120257,0.0601346,0
212000,1544,1602-3,0,0.145702,-0.00137859,0.0540948,0
213000,1544,1602-3,0,0.114311,-0.00741601,0.000541196,0
214000,1544,1602-3,0,0.17081,-0.00588513,0.00151692,0
214000,1550,1549,24.765,0.398756,0.0050617,0.0207395,0
215000,1544,1602-3,0,0.115771,-0.00904097,0.00450002,0
216000,1544,1602-3,0,0.0715206,0.0476576,0.00587796,0
217000,1544,1602-3,0,0.171266,-0.00402718,0.0498123,0
218000,1544,1602-3,0,0.145691,-0.0130425,0.0840518,0
219000,1544,1602-3,0,0.0777209,0.0566197,0.012351,0
220000,1544,1602-3,0,0.166791,-0.0100501,0.126046,0
220000,1544,1628-3,1.73103,0.530742,-0.0590533,0.0593282,0
221000,1544,1602-3,0,0.209022,-0.0174563,0.0334662,0
221000,1544,1628-3,1.72757,0.191964,-0.0355161,0.0152102,0
222000,1544,1602-3,0,0.206008,-0.0233534,0.0599608,0
223000,1544,1602-3,0,0.0770121,0.0115443,0.0371718,0
224000,1544,1602-3,0,0.240839,-0.0183267,0.0809185,0
225000,1544,1602-3,0,0.23036,-0.0144763,0.135531,0
226000,1544,1602-3,0,0.102921,0.00928106,0.0119048,0
227000,1544,1602-3,0,0.12553,0.0019289,0.0683143,0
228000,1544,1602-3,0,0.177236,-0.0110982,0.0862562,0
229000,1544,1602-3,0,0.327268,-0.0253186,0.148703,0
230000,1544,1602-3,0,0.0799077,0.0127441,0.00411436,0
231000,1544,1602-3,0,0.124047,0.00357836,0.0137921,0
232000,1544,1602-3,0,0.0876064,0.021187,0.0664826,0
232000,1628-3,1646,24.9138,0.373362,-0.0091292,0.781408,0
233000,1544,1602-3,0,0.0836448,0.0168554,0.0135708,0
234000,1544,1602-3,0,0.116377,0.00457657,0.0127104,0
235000,1544,1602-3,0,0.173704,-0.0106687,0.0289343,0
236000,1544,1602-3,0,0.178175,-0.0126251,0.00654258,0
237000,1544,1602-3,0,0.118513,0.00548969,0.0279393,0
238000,1544,1602-3,0,0.140224,-0.0100342,0.0284033,0
239000,1544,1602-3,0,0.0685935,0.00899826,0.000353658,0
240000,1544,1602-3,0,0.189049,-0.0140169,0.0754207,0
241000,1544,1602-3,0,0.0810172,0.0112887,0.0536138,0
241000,1555,NA,23.7589,0.0219103,-0.0494964,0.0497312,0
241000,1532,NA,29.0106,0.471907,-0.00297732,0.0927415,0
242000,1544,1602-3,0,0.0869585,0.0197464,0.0111586,0
243000,1544,1602-3,0,0.0854605,0.0392928,0.00818892,0
244000,1544,1602-3,0,0.140519,0.00398045,0.0656045,0
245000,1544,1602-3,0,0.0590562,0.0665986,0.0154899,0
246000,1544,1602-3,0,0.204516,-0.0223747,0.0154518,0
247000,1544,1602-3,0,0.119183,0.000304082,0.0292136,0
248000,1544,1602-3,0,0.0966416,0.0213238,0.0334225,0
249000,1544,1602-3,0,0.144928,-0.00987209,0.0356632,0
250000,1544,1602-3,0,0.242727,-0.0325738,0.0509856,0
251000,1544,1602-3,0,0.290186,-0.0345948,0.0752227,0
252000,1544,1602-3,0,0.273419,-0.031276,0.0131355,0
252000,1605-3,NA,28.2886,1.01897,0.00200993,0.0635201,0
253000,1544,1602-3,0,0.080312,0.0526248,0.0662478,0
254000,1544,1602-3,0,0.181797,-0.0172336,0.0140117,0
255000,1544,1602-3,0,0.141561,-0.00754414,0.0325439,0
255000,1625-u,NA,25.4399,0.183399,-0.0436362,0.035239,0
255000,1605-3,NA,29.6014,0.788187,0.00535618,0.779402,0
256000,1544,1602-3,0,0.0937238,0.0270198,0.0240877,0
257000,1544,1602-3,0,0.374258,-0.0600177,0.00271024,0
258000,1544,1602-3,0,0.202828,-0.0351587,0.00357446,0
259000,1544,1602-3,0,0.0869402,0.0487766,0.0547526,0
260000,1544,1602-3,0,0.121712,-0.00606319,0.0434527,0
261000,1544,1602-3,0,0.0763666,0.0408786,0.00447537,0
262000,1544,1602-3,0,0.0534987,0.0744401,0.00868643,0
263000,1544,1602-3,0,0.187894,-0.0059796,0.125764,0
264000,1544,1602-3,0,0.0923526,0.0134512,0.00458438,0
265000,1544,1602-3,0,0.105868,-0.004066,0.00878108,0
266000,1544,1602-3,0,0.0940678,0.0227163,0.0260872,0
267000,1544,1602-3,0,0.119672,0.0160767,0.0885789,0
268000,1544,1602-3,0,0.130383,-0.0159147,0.035502,0
269000,1544,1602-3,0,0.160375,-0.00904124,0.0307143,0
270000,1544,1602-3,0,0.105471,-0.00273949,0.00595737,0
271000,1544,1602-3,0,0.219205,-0.0358912,0.00506005,0
272000,1544,1602-3,0,0.289653,-0.0265443,0.0844504,0
273000,1544,1602-3,0,0.109661,0.0101191,0.063543,0
274000,1544,1602-3,0,0.217468,-0.0346249,0.034717,0
275000,1544,1602-3,0,0.18599,-0.0252797,0.00800137,0
276000,1544,1602-3,0,0.20508,-0.0215258,0.0394118,0
277000,1544,1602-3,0,0.176484,-0.0143318,0.034801,0
278000,1544,1602-3,0,0.219802,-0.0298388,0.0873737,0
279000,1544,1602-3,0,0.0743832,0.0277585,0.00656683,0
280000,1544,1602-3,0,0.1895,-0.00840114,0.072253,0
281000,1544,1602-3,0,0.325157,-0.0330782,0.071689,0
282000,1544,1602-3,0,0.338557,-0.0380336,0.00389387,0
283000,1544,1602-3,0,0.229471,-0.0109929,0.159315,0
284000,1544,1602-3,0,0.258389,-0.0231484,0.0459982,0
285000,1544,1602-3,0,0.0528548,0.0826672,0.00391158,0
286000,1544,1602-3,0,0.0853411,0.0500672,0.0674836,0
287000,1544,1602-3,0,0.515522,-0.0459468,0.11879,0
288000,1544,1602-3,0,0.210251,-0.0288485,0.0242921,0
289000,1544,1602-3,0,0.176425,-0.00703657,0.0575678,0
290000,1544,1602-3,0,0.112646,0.0078332,0.0102011,0
291000,1544,1602-3,0,0.179514,-0.017332,0.0112465,0
292000,1544,1602-3,0,0.18797,-0.015861,0.0105458,0
292000,1532,NA,23.5902,0.122439,0.00923646,0.0579257,0
292000,1534,NA,25.5404,0.53493,-0.0216212,0.583229,0
293000,1544,1602-3,0,0.106265,0.0149014,0.0250805,0
294000,1544,1602-3,0,0.294918,-0.0431873,0.0126984,0
295000,1544,1602-3,0,0.0655957,0.0170693,0.000949781,0
296000,1544,1602-3,0,0.0874821,0.010074,0.0250255,0
297000,1544,1602-3,0,0.0607739,0.034572,0.0154402,0
297000,1549,NA,29.3629,0.202404,0.023551,0.363102,0
298000,1544,1602-3,0,0.203304,-0.0335136,0.0174006,0
299000,1544,1602-3,0,0.135704,-0.00385656,0.0182314,0
299000,1621-4,NA,28.7313,0.0701195,-0.0545598,0.409084,0
300000,1544,1602-3,0,0.123794,-0.0042602,0.0265094,0
301000,1544,1602-3,0,0.0543272,0.0168293,0.00525128,0
302000,1544,1602-3,0,0.13007,-0.0094737,0.0225019,0
303000,1544,1602-3,0,0.0701009,0.0371056,0.0120807,0
304000,1544,1602-3,0,0.166515,0.0129104,0.125094,0
305000,1544,1602-3,0,0.186274,-0.0238104,0.0156685,0
306000,1544,1602-3,0,0.08974,0.0478778,0.119395,0
307000,1544,1602-3,0,0.177461,-0.0153439,0.038253,0
308000,1544,1602-3,0,0.292279,-0.0247914,0.0906592,0
309000,1544,1602-3,0,0.105583,0.00674581,0.003969,0
310000,1544,1602-3,0,0.0871128,0.0421186,0.0446175,0
311000,1544,1602-3,0,0.0971322,0.0127696,0.00513965,0
312000,1544,1602-3,0,0.40123,-0.0544922,0.0280703,0
313000,1544,1602-3,0,0.165865,-0.00263169,0.0637066,0
314000,1544,1602-3,0,0.137933,-0.010024,0.0245169,0
315000,1544,1602-3,0,0.12642,-0.00783723,0.0393807,0
316000,1544,1602-3,0,0.252788,-0.0204927,0.0812979,0
317000,1544,1602-3,0,0.125985,0.0137762,0.0064497,0
318000,1544,1602-3,0,0.192221,-0.0272299,0.0187873,0
319000,1544,1602-3,0,0.240113,-0.0214182,0.00565523,0
320000,1544,1602-3,0,0.0828793,0.00427308,0.00401563,0
321000,1544,1602-3,0,0.113102,0.0374171,0.0679297,0
322000,1544,1602-3,0,0.346295,-0.0409632,0.0426657,0
323000,1544,1602-3,0,0.0950654,0.00613442,0.00992823,0
324000,1544,1602-3,0,0.0789303,0.0272626,0.0246933,0
325000,1544,1602-3,0,0.183763,-0.0316929,0.0244908,0
326000,1544,1602-3,0,0.406648,-0.0432193,0.123807,0
327000,1544,1602-3,0,0.20773,-0.0316143,0.00253748,0
328000,1544,1602-3,0,0.0797931,0.0490976,0.0246665,0
329000,1544,1602-3,0,0.157915,-0.0193253,0.00669603,0
330000,1544,1602-3,0,0.0946105,0.0309959,0.0366918,0
331000,1544,1602-3,0,0.356885,-0.0502949,0.0335659,0
331000,LW3-1,NA,28.9706,0.476359,-0.00816301,0.756242,0
332000,1544,1602-3,0,0.206013,-0.0266495,0.0348962,0
333000,1544,1602-3,0,0.0825224,0.0245401,0.0349389,0
334000,1544,1602-3,0,0.109265,0.0081706,0.0308112,0
335000,1544,1602-3,0,0.124159,-0.00918443,0.00211068,0
336000,1544,1602-3,0,0.0773151,0.0151475,0.0258505,0
337000,1544,1602-3,0,0.0977465,0.0280576,0.150659,0
338000,1544,1602-3,0,0.429724,-0.0656651,0.000290654,0
339000,1544,1602-3,0,0.215079,-0.0346393,0.00725301,0
339000,1544,NA,28.1509,0.220788,-0.0404615,0.704015,0
339000,1602-3,1605-3,12.4154,0.184857,0.0313497,0.152284,0
340000,1544,1602-3,0,0.187509,-0.015437,0.0259431,0
341000,1544,1602-3,0,0.270504,-0.0214491,0.151561,0
342000,1544,1602-3,0,0.091451,0.0352737,0.0657597,0
343000,1544,1602-3,0,0.0851805,0.0163917,0.0167532,0
344000,1544,1602-3,0,0.174338,-0.028304,0.00896623,0
345000,1544,1602-3,0,0.13873,-0.000225285,0.0366107,0
345000,1550,1532,17.3458,0.105445,-0.0186597,0.0321483,0
345000,1532,NA,20.518,0.24744,-0.042539,0.121643,0
346000,1544,1602-3,0,0.140963,0.00735873,0.0433943,0
347000,1544,1602-3,0,0.202084,-0.0271264,0.00826965,0
348000,1544,1602-3,0,0.22978,-0.0285762,0.02465,0
349000,1544,1602-3,0,0.203688,-0.0258743,0.0222941,0
350000,1544,1602-3,0,0.200306,-0.0275962,0.0416579,0
351000,1544,1602-3,0,0.242082,-0.020382,0.0391114,0
352000,1544,1602-3,0,0.277777,-0.0306406,0.0124942,0
353000,1544,1602-3,0,0.11339,-0.00109826,0.00925232,0
354000,1544,1602-3,0,0.102619,0.021374,0.0559681,0
355000,1544,1602-3,0,0.0567378,0.0338063,0.000278665,0
356000,1544,1602-3,0,0.104056,0.0190864,0.0050889,0
357000,1544,1602-3,0,0.151343,-0.00891941,0.074331,0
358000,1544,1602-3,0,0.0475829,0.046679,0.00527169,0
359000,1544,1602-3,0,0.2512,-0.0440022,0.0345715,0
360000,1544,1602-3,0,0.238573,-0.018055,0.0623903,0
361000,1544,1602-3,0,0.138352,0.00352882,0.00647355,0
362000,1544,1602-3,0,0.110208,-0.00465501,0.00748529,0
362000,1605-3,NA,25.9603,0.561957,-0.0118182,0.442432,0
363000,1544,1602-3,0,0.0818602,0.00745234,0.00756674,0
364000,1544,1602-3,0,0.270902,-0.0287331,0.0605917,0
365000,1544,1602-3,0,0.177435,-0.0134715,0.0458979,0
366000,1544,1602-3,0,0.10428,0.0316495,0.103651,0
367000,1544,1602-3,0,0.0990076,0.0276547,0.0183819,0
368000,1544,1602-3,0,0.238652,-0.0266831,0.0278729,0
369000,1544,1602-3,0,0.0830493,0.0266572,0.0118876,0
370000,1544,1602-3,0,0.0817835,0.0309997,0.00520008,0
371000,1544,1602-3,0,0.105805,0.0178098,0.0472465,0
